,Địa điểm,Tên người dùng,Liên kết,Đánh giá chung,Ngày đánh giá,Tiêu đề,Nội dung
78,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Bảo Thy,https://www.foody.vn/thanh-vien/bothy,4.8,09/04/2016 ,Jollibee - Trần Hưng Đạo,"Đi ăn đc mí lần rồi ^^
(+) Ở đây thì có Mì Ý ngon và khác so với mấy tiệm KFC,Lotte ,..
Gà rán thì cũng khá là rẻ hơn
Kem cũng ngon hơn , kem ở đây mình thấy là rất vưa ăn luôn , đủ béo đủ ngọt
(-)Đầu tiên là phải nói về thái độ phục vụ của nhân viên ở đây có 1 chị nhân viên mình cực kì "" ko thích "" lần đầu mình đi nên còn chới với với mấy món ăn nên đúng là order có hơi lâu thật mà chị ý mặt ko hài lòng thấy rõ , lúc bấm bill cứ bấm kịt kịt kịt như dằng mặt ai vậy ==' Lần sau đi buổi sáng lại tiếp tuc gặp =.=
Không gian của quán là nhỏ mà quán thì lại lúc nào cũng đông nên nhìn có vẻ chật lắm"
79,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Bunny Angry,https://www.foody.vn/thanh-vien/hoangnhan.x0807,6.6,09/04/2016 ,Jollibee - Trần Hưng Đạo,"Đồ ăn Jollibee thì chất lượng k cần bàn, mình thấy đồ ăn ở đây ổn, cơm vị đậm, mì thì ngon lắm nhé, gà ngon.
Giá ở Jollibee thì rẻ hơn KFC và Lotte nhưng chất lượng như vậy mình thấy chấp nhận được.
Nhưng chi nhánh ở đây thì k thích kiểu nhân viên khó chịu ra mặt với khách tý nào.
Chỗ này không dễ tìm do hơi nhỏ."
80,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Yuki Hana,https://www.foody.vn/thanh-vien/dieungan199,8.4,25/03/2016 ,Mì và Gà ngon.. Mê tít..,"Quán ngay ngã tư đường nên rất dễ tìm. Không gian quán có tầng trệt và 1 lâù. Sắp tới nghe nói sẽ mở thêm 1 lầu và khai trương vào giữa tháng 4 sắp tới. Nhờ vậy đi mình đi ăn được tặng mấy phiếu vocher tặng gà và trà sữa thái. Nhân viên siêu dễ thương siêu nhanh nhẹn luôn. Mình gọi phần combo gồm 2 gà, 2 nước, 2 kem, 1 cơm cá, 1 mì ý. Gà gìon ngon. Cơm cũng ngon. Mì cũng ngon. Vỏ kem hơi cứng không ngon. Tóm lại cũng ok lắm ăn no nê luôn."
81,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Thảo Ngọc Linh,https://www.foody.vn/thanh-vien/falling_star_314,7.6,25/03/2016 ,Jollibee - Trần Hưng Đạo,"Mình với bạn ghé ăn vặt nhẹ nhẹ ở đây
Gọi 2 phần combo 1 và 3
Nhân viên phục vụ nhanh
Bánh gà quay ăn tạm, vị lạ lạ
Gà với khoai không được ngon lắm
Chỉ có trà sữa thái xanh và trà sữa thái đỏ là uống ok"
82,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Trang Truong,https://www.foody.vn/thanh-vien/trangtruong,6.4,23/02/2016 ,Jollibee - Trần Hưng Đạo,"Nghe nói Jollibee bị phàn nàn về cách phục vụ dữ lắm, hôm nay đi mình thấy cách phục vụ cũng tạm không bằng KFC hat Lotte nhưng không đến nổi quá tệ.
Vô vấn đề chính:
-Ckpop + khoai : 35k quá rẻ khoai nóng nhưng hơi mềm, gà nóng giòn ngon rất thích luôn.
-Gà sốt cay : 32k vì hết đùi nên mình ăn ức, sốt cay tuyệt cú mèo + miếng gà giòn quá tuyệt.
-Trà thái xanh + thạch nha đam: 15k nghe khen nhiều nên mình gọi thử cũng ok vừa miệng.
*Tổng thiệt hại 82k rẻ hơn so với KFC và Lotteria"
83,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Oanh Nguyễn,https://www.foody.vn/thanh-vien/oanhnguyen77,8.8,03/02/2016 ,So Happy!,Ăn ở đây cũng lâu rồi thích nhất món mì spaghetti và gà sốt cay ở đây.. Da gà giòn sốt cay rất là ngon.. Jollibee nằm ngay góc đường Trần Hưng Đạo với Nguyễn Văn Cừ rất dễ thấy.. Vào buổi tối thì khá là đông.. Nhưng nhân viên rất nhiệt tình phục vụ rất nhanh nhẹn.. Không gian thoáng rất thoải mái..<3
84,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Thanh Vy Nguyễn,https://www.foody.vn/thanh-vien/thanhvynguyend12,7.8,29/01/2016 ,Không Tốt,"Quán ngay ngã tư Nguyễn Tri Phương với Trần Hưng Đạo, đối diện có KFC nữa. Cho này hơi nhỏ, lúc mình vô buổi trưa thì trên lầu ko có máy lạnh nữa, thế là ngồi dưới đất
Gà ở đây nổi tiếng da giòn rồi, khỏi chê nên vào đây không ăn gà là phí. Khoai tây không giòn lắm nhưng được cái cho nhiều. Hamburger thì mình gọi burger tôm 39k thì là bánh hình chứ nhật nhỏ, tôm ở trong bỡ... không biết có phải là tôm không nữa, bánh mì cũng mềm xèo luôn, không biết là cố tính hay bánh có vấn đề nữa :(
Vố lại không có dao, nhưng may là gà ngon với mềm nên dùng 2 nĩa vẫn xử lý đc
Trà sữa thái ở đây làm ok, dễ uống, 10k/ly nhé
Đặc biệt ở đây lsf sốt chua ngọt khác với tương ớt của mấy hệ thống gà khác
Nói chung vô đây kêu gà là ok, khỏi chê!"
85,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Giang Hoàng Tử Uyên,https://www.foody.vn/thanh-vien/puntran57,8.2,31/12/2015 ,"Ngon tuyệt, gà, mì, kem đều ngon","Jollibee tuy không hot như KFC và Lotteria nhưng chất lượng, phục vụ là nhất luôn. Gà luôn là gà mới, nóng giòn. Không như một số chuỗi cửa hàng KFC, gà có khi đã cũ, chiên lại bên ngoài nóng nhưng bên trong lạnh ngắt, ăn vào là biết gà cũ rồi. Mì ý của Jollibee thì ngon tuyệt, sốt cà vừa ăn, thêm phô mai sợi tan hòa chung với sốt. Sợi mì mềm, không bị sượng cũng không bị nhũn, ăn rất ngon luôn. Nhân viên của quán lúc nào cũng rất nhiệt tình. Giá cả cũng hạt dẻ hơn ở những cửa hàng thức ăn nhanh khác. Good!!"
86,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Jho Wayne,https://www.foody.vn/thanh-vien/jhowayne,5.2,28/12/2015 ,Jollibee - Trần Hưng Đạo,"I was walking from bui vien going to binh tay market and then i found a jollibee! I went inside and i ordered 1npcs chicken with rice and fries (typical for filipino to order this food). The taste was same as in phil! Being 11 days away from home(philippines) and missing filipino food, i was really i found one of filipino own food chain here in sai gon.. :)"
87,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Tuyen Vo Quang,https://www.foody.vn/thanh-vien/tannyvoquang,5.0,29/10/2015 ,Jolli giá rẻ cho mọi người,"Đã tới đây 1 lần chắc cũng không có lần thứ 2:
Thời gian: tối thứ 7
Hình thức: sử dụng voucher mua trên hot deal
Bình luận:
Tới quán vào tối thứ 7, lúc này quán khá đông khách. 2 đứa phải đi lên lầu tìm chỗ ngồi trước rồi mới xuống order món.
Khi order món, mình nói sử dụng voucher của hotdeal nên bạn phục vụ tự nhập các món trong voucher lên bill. Sau đó, mình lên lầu ngồi đợi đem thức ăn lên thì thấy trong đó có phần ""gà viên và khoai tây chiên"".
Chuyện xảy ra là khi mình xuống dưới lầu lấy tương thì trên này có một bạn phục vụ tới nói với bạn mình là phần này không có ""gà viên và khoai tây"". Do bạn mình không rõ trong voucher có gì nên cũng không phản ứng. Khi mình lên thì nhân viên phục vụ cũng đã đem đi rồi. Nghĩ cũng không đáng nên không báo lại với bạn phục vụ làm gì.
Tiếp theo, sau khi ăn xong xuống dưới lấy kem thì ôi thôi. Nhân viên làm kem không biết ai đến trước ai đến sau, cộng với một số người vô ý thức không xếp hàng cứ chen ngang, thấy người nào đưa phiếu + la lớn thì làm trước. Mặc dù mình đứng ngay trước mặt nhưng cũng không thấy nhân viên nào hỏi.

Kết: đồ ăn không thật sự ngon, nhân viên phục vụ chưa được huấn luyện tốt."
88,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Jenny Nguyen,https://www.foody.vn/thanh-vien/hoangmy8485,8.6,25/10/2015 ,Jollibee - Trần Hưng Đạo,"Trước kia mình đã từng ăn ở Jollibee Thuận Kiều Plaza, lâu rồi, ấn tượng rất tốt.
* Về không gian và vị trí: ở ngay ngã tư Trần Hưng Đạo - Nguyễn Văn Cừ, vị trí khá đắc địa ấy nhỉ! 7h30 tới nơi thấy xe nhiều quá, hơi lo, ai dè vô trong đúng là lo thiệt, nhân viên trong quầy hỏi :""anh chị ăn ở đây hay đem về?"".
- ""Anh chị đã tìm được bàn chưa? Vì lúc này đông quá!
Tụi mình đành phải chia ra để đi tìm chỗ ngồi, cũng có 3,4 lượt khách khác cũng đi tìm giống mình nên quán khá là đông đúc. Cũng may trên lầu có 2 mẹ con vừa ăn xong, hihiii...
* Về nhân viên: tuy khách đông chật cả quán, chạy bàn liên tục mà các bạn nv rất tươi, nhìn khách là cười, không nhăn nhó. Điểm cộng cho chi nhánh này!^^
* về món ăn: khoang 4 phút là lên đồ ăn luôn, nhanh thật, đồ ăn nóng hổi, đông khách quá nên ko lấy được cà chua, chỉ có ớt chua cay ngọt, cũng ngon lắm. Mì ý vừa ngon, ko bị bở. Gà nóng giòn, ít bột, mềm, gà sốt cay cũng ngon nữa, mấy miếng gà nho nhỏ giòn giòn và mấy miếng khoai tây cũng ngon lắm. Kem dâu mềm, ngọt vừa. Túm lại bữa ăn hôm nay rất hài lòng.
* về wifi: hơi bị yếu, có lẽ do đông người truy cập quá.
* về giữ xe: anh ấy trông hơi ngầu, nhưng hoàn thành nhiệm vụ rất nhanh nhẹn.
* toalet: dơ lắm(chắc khách thiếu ý thức mà nv chưa kịp vô dọn)
Giá mà chi nhánh này có thêm một tầng nữa thì hay!^^
Có voucher ăn rẻ thích ghê, bữa sau sẽ lại tới ăn nữa!^^"
89,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Ivy Nguyen,https://www.foody.vn/thanh-vien/ivy_lovehoney,8.0,17/10/2015 ,"Spagetti ngon, view đẹp, giá tốt","Voucher 100k gồm phần cơm gà sốt cay, soup, mì ý, miếng gà, 2 kem dâu với 1 phần khoai tây+gà viên. Mình đi ăn 2 người mà no căng bụng đành mang kem về ăn. Gà bên chi nhánh này ăn ngon ít dầu mỡ, canh thơm mùi bắp. Rau trộn ăn giống gỏi gà =)) Do máy làm kem chưa đông kịp với mình về gấp nên đem về kem chảy ra 😂😂
Nói chung gà ăn giống KFC mà giá thì lại rẻ hơn rất nhiều. Mình thấy khỏi cần mua voucher vì trong tiệm cũng có bán combo này 😉"
90,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Sonny Thái,https://www.foody.vn/thanh-vien/hoang_thientu009,7.0,17/10/2015 ,Jollibee - Trần Hưng Đạo,"Trưa ghé đây ăn dùng thử combo 100k, gồm 1 phần cơm và 1 mì ý với 2 ly pepsi và kem, nói chung ăn cũng vừa miệng, giống bên lotte và kfc. Vị trí dễ tìm."
91,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Gemini Star,https://www.foody.vn/thanh-vien/geministar,7.8,04/10/2015 ,Jollibee - Trần Hưng Đạo,"Con nít hầu như đứa nào cũng mê gà, đặc biệt là gà rán, nên mình chở thằng cháu tới ăn chiều.
Tiệm này nằm ngay gốc ngã tư đông đúc xe cộ, không gian rộng rãi và có view đẹp.
Cơm gà chiên sốt: cơm nhiều ăn hơi ngán, phần gà có lớp bột được chiên giòn nhưng do sốt rưới lên làm mềm đi, thịt chín kĩ nhưng vẫn còn độ ẩm nên ăn ngon.
Mì Ý ăn ok, sợi mì dai dai, kèm với gà không xương chiên xù ăn bình thương.
Khoai tây cũng như nhiều chỗ, được cái tương ớt chấm cay cay nên ăn thấy thích.
Phục vụ nhanh nhẹn, order mau."
92,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Seira Nguyen,https://www.foody.vn/thanh-vien/caphe_yeu_sua,8.2,19/09/2015 ,Jollibee - Trần Hưng Đạo,"Đi ăn vs đứa bạn, mỳ Ý vẫn là món ruột, đơn giản mà ngon. Khoai lắc vị tảo biển ăn cũng rất đc. Chán cái tương đi lấy dưới trệt, mà m ăn tương cực nhiều. Đi buổi trưa trên tầng 1 chưa có ai nên chưa bật máy lạnh, nóng ơi là nóng. Đc cái view đẹp, giá tốt và phục vụ nhiệt tình."
93,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,Helen ❤,https://www.foody.vn/thanh-vien/foodee_eewmscav,8.2,18/09/2015 ,Jollibee - Trần Hưng Đạo,Ok
94,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,A Phón .,https://www.foody.vn/thanh-vien/foodee_ghlsxmdf,6.4,04/09/2015 ,tuyệt vời ^^,"Nhân dịp sinh nhật nhỏ bạn nó mời đi đến chỗ này ăn. Nói chung thì mấy quán thức ăn nhanh ngày nay cũng na ná nhau từ chất lượng đến giá cả. Thức ăn ổn giá cả ổn mình thích món kem ở đây hơn lotteria. Nhân viên ở đây thân thiện, rất là chịu khó!"
95,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,LÊ HÒA THẠCH,https://www.foody.vn/thanh-vien/tlh22895,8.0,21/08/2015 ,Jollibee - Trần Hưng Đạo,"Thức ăn bình thường, nhân viên thân thiện."
96,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,G Ngân,https://www.foody.vn/thanh-vien/shu.ngan.7,6.4,14/08/2015 ,Gà rán giá rẻ,"Mình bị ghiền món mì ý ở đây, mà phần ăn càng ngày càng nhỏ. combo cũng ít hơn @@ khoai tây h còn le que vài miếng. Hè năm trước tuần nào cũng đến đây ăn, t7 cn hay có sinh nhật của mấy bé con nít nên hơi ồn"
97,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,foodee_fbb50009,https://www.foody.vn/thanh-vien/foodee_fbb50009,5.8,10/04/2022 ,8/10 điểm,"Thịt gà ngon(9đ)
Ly nước ọp ẹp, mang về đổ tùm lum(-1đ).
Giá rẻ hơn vài chỗ"
98,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,Happy Pasta,https://www.foody.vn/thanh-vien/pastahappy95,8.2,28/12/2021 ,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,"- Đi đâu chứ lâu lâu cũng phải ghé Jollibee ăn Mì Ý. Món ăn tuổi thơ.
- Mình gọi 1 phần mì Ý, khoai tây chiên, nước ngọt, tất cả đều size vừa, hết 49k. Mì Ý dù có ăn chỗ nào ngon hơn thì mình vẫn nhớ Jollibee. Khoai tây ăn tại chỗ nóng giòn. Muỗng nĩa, tương chấm thì tự lấy."
99,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,Khánh Hồng,https://www.foody.vn/thanh-vien/hhkhnh,8.2,19/09/2020 ,Jollibee,"Quán nằm trong siêu thị nên những ngày cuối tuần khá là đông. Không gian thoáng mát, rộng rãi. Vì quân nằm trong siêu thị nên rất dễ tìm

📍Mì ý sốt bò bằm ở Jollibee thì không còn gì để nói nữa, quá tuyệt vời. Mình ăn ở đâu thì vẫn sẽ luôn quay về Jollibee để ăn mì ý
📍Mình có gọi 1 phần khoai tây chiên vị BBQ nữa, mà quên chụp hình. Mình không thích ăn khoai tây chiên nhưng ăn vị này thì mình thấy ngon. Như bánh snack vậy
📍Về phần gà giòn không xương 2 miếng khá to, giòn, mềm
📍Kem mua về được đựng trong hộp, ít hơn so với ăn ở tiệm. Kem thơm, ngọt

Giá cả hợp túi tiền, đồ ăn ngon. Mình sẽ quay lại nhiều lần 🥰"
100,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,Jin Jin,https://www.foody.vn/thanh-vien/ttvy98,6.4,11/10/2019 ,Jollibee - Coop Mart Xa Lộ Hà Nội,"Quán đóng gói gọn gàng sạch sẽ
Combo như hình gồm cơm gà , canh, nước ngọt only 39k
Gà mềm, lớp vỏ giòn rụm, cơm mềm dẻo. Gà ko nêm gì hết nên lạt."
101,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,Trâm Hoàng,https://www.foody.vn/thanh-vien/heoomon,8.6,13/05/2019 ,Ngon tuyệt vời,"Mình và bạn mình đi ăn hôm thứ 6. Bọn mình có xài quà tặng Galaxy nên được giảm mỗi đứa 40k. Tổng thiệt hại phần ăn này là 20k (giá gốc 100k). Mặc dù mình dùng khuyến mãi nhưng nhân viên không hề tỏ ra khó chịu gì cả. Nhân viên rất vui vẻ và nhiệt tình. Hôm mình đi hơi đông. Nhưng đồ ăn vẫn nóng giòn và ngon lắm.
Canh mình không biết gọi là gì nhưng có vẻ là rau củ thịt gà, khá ngon. Xà lách dầu giấu ăn kèm cơm lại càng tuyệt vời.
Phần này ăn là cực no nha.
Mình thích ăn Jollibee nên chắc chắn sẽ quay lại."
102,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,Anh N,https://www.foody.vn/thanh-vien/0973374472,4.8,22/02/2019 ,Jollibee - Coop Mart Xa Lộ Hà Nội,"giao hàng nhanh, nhưng gà rán ko ngon, vỏ ki đậm đà :("
103,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,Ngô Hồng Thắm,https://www.foody.vn/thanh-vien/beautifulbluesun,7.0,03/01/2019 ,Nhầm món,"Mình gọi một set gồm 2 miếng gà + 1 mì ý + khoai tây lắc vị phô mai. Khoai tây thì gói nhỏ, k có vị phô mai, k có mì ý là thay vào 1 miếng gà. Mình nghĩ cửa hàng nhầm set r. Dẫu sao vị cũng khá ngon"
104,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,Thy Phuong,https://www.foody.vn/thanh-vien/foodee_ylahcldq,9.2,30/11/2018 ,Jollibee - Coop Mart Xa Lộ Hà Nội,"Mình ăn thường xuyên qán này, cách phục vụ rất là ok, món ăn ngon vừa miệng, không gian thỏa mái"
105,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,Nguyễn Ngân,https://www.foody.vn/thanh-vien/kimngan.nguyentran.1,7.4,26/08/2018 ,Jollibee - Coop Mart Xa Lộ Hà Nội,"Mình và bạn lên đây có việc sẵn đói ghé đây ăn luôn.
Vị trí: ở trog coop mart, tầg trệt, dễ thấy.
Ko gian: mở, rộg rãi, tuy nhiên bàn ghế hơi cũ. Nhưg so vs giá cả thì cũg đúg.
Nhân viên: ko quá nhiệt tình nhưg cũg k có j quá đág.
Món ăn: mình kêu 1 mì ý và 1 burger gà. Mì ý ở jollibee khá ngon, sốt cà chua đc nêm nếm vừa miệg ăn vs xúc xích vui vui. Tuy nhiên 1 phần ăn hơi ít, thg thì mình p ăn thêm 1 cái j đó nữa để đủ nó. Burger gà ăn ổn."
106,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,Thanh Hằng Nguyễn,https://www.foody.vn/thanh-vien/thanhhanghej,3.4,01/08/2018 ,Jollibee - Coop Mart Xa Lộ Hà Nội,Đặt giao hàng trên delivery now cho đã cũng xác nhận các kiểu xong rồi hủy đơn cũng không báo cho khách biết mà tự hủy luôn. Hy vọng quán làm ăn tốt hơn :3
107,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,Phương Thảo,https://www.foody.vn/thanh-vien/pthao30698,1.0,22/07/2018 ,Jollibee - Coop Mart Xa Lộ Hà Nội,Đặt giao hàng trên app foody . Gọi điện xác nhận các kiểu hoành tráng . Chờ nửa đời người cũng chưa thấy ai giao . Vậy mà đơn hàng tự xác nhận giao thành công . Cho em hỏi giao cho ai mà thành công vậy ạ ? Gọi điện ngược lại cũng không được . Giao hay không giao không giao hay giao nói một lời :) Tàn nhẫn dễ sợ
108,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,Ngọc Lý Võ,https://www.foody.vn/thanh-vien/ngclv,4.2,08/04/2018 ,Jollibee - Coop Mart Xa Lộ Hà Nội,"Hôm nay đi ăn trưa cả nhà nhưng rất bực cách phục vụ. Gọi 3 phần cơm cháy tỏi gà sốt cay, mực chiên giòn, gà viên và khoai tây chiên. đợi rất lâu thì k nói đi, nv đem ra chỉ 2 phần cơm, vk ck mình cứ nghĩ là phần nữa tí đem ra, đến lúc thấy lâu gọi nv thì bảo c đợi tí ạ, 1 lúc sau đem mức và gà viên ra, nhắc lại lần nữa là thiếu phần cơm nữa, nv coi bill xong lại bảo dạ c đợi tí bên em đem ra ngay, mình ngồi ăn hết đĩa cơm mà ck mình còn chưa có cơm ăn, gọi lại lần nữa. Một lát sau đem cơm ra là đĩa cơm trắng và gà chiên bình thường k sốt cay như đã gọi trong bill thế là mình bảo sao lại chuyển thành phần cơm này mà k phải như mình oder, nv bảo c thông cảm hết gà sốt cay, k có tiếng xin lỗi. thứ nhất nếu hết phải báo khách xem có đồng ý đổi không , không nên tự ý đổi rồi nói vậy. Thôi nó chỉ là nv nên mình cũng bỏ qua, lúc sau quản lý bên đó ra bảo chị có vấn đề gì, mình mới giải bày việc vậy, thì quản lý ở đây cứ bảo tại này tại nọ, vấn đề phải xin lỗi khách vấn đề đó là bên em sai, chứ k nên đổ lỗi như thế, thứ 2 mình bảo đã oder từ sớm, nếu hết nên báo lại sao đem phần khác ra giờ báo lại là hết, thứ 2 đã oder sớm, trong khi khách vô sau lại có hết trong khi bàn em chưa có, chị quản lý bên em làm theo thứ tự khách nào trước làm trước, mình đưa đĩa cơm đã ăn hết rồi bảo, chị xem em đã oder chung 1 bill chứ k phải 2 bill đâu mà bảo tới trước có trước, thứ 2 đã ăn sạch đĩa cơm mà chưa đem ra, ở đây mấy chị oder làm thiếu cơm chứ k phải lỗi khách, điên nhất ra chỉ biết đổ lỗi tại này tại nọ, đến khi mình phân minh ra thì k dám nói lại nữa, đã trưa rồi mà gặp cách phục vụ quá tệ, ăn rất nhiều lần ở đây nhưng hôm nay phải viết bình luận này"
109,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,Minh Triet Tang,https://www.foody.vn/thanh-vien/ngoisaocodon_minhban,7.2,22/01/2018 ,Jollibee - Coop Mart Xa Lộ Hà Nội,Ăn kiên cả tháng không đụng đến thịt nên có cảm giác thèm gà rán. Thế là lén vợ order thôi. MInh order combo 6 miếng qua deli. Khoảng 1h là có giao hàng. Gà mềm và nhiều thịt. ăn kèm với sôt của quán khá okie
110,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,Meo Cú,https://www.foody.vn/thanh-vien/Dhejbxhd,7.2,16/01/2018 ,Jollibee - Coop Mart Xa Lộ Hà Nội,"• Nằm ở tầng trệt siêu thị Coop Mart.
• Không gian không hẳn quá rộng rãi. Vào cuối tuần sẽ đông full bàn.
• Menu không quá đa dạng, giá cả phải chăng. Thức ăn thì khỏi bàn rồi. Mình ăn Bee từ nhỏ đến lớn mà.
• Nhân viên thân thiện, nhiệt tình, chu đáo và khá chuyên nghiệp. Không có máy lạnh và wifi.
• Sẽ quay lại."
111,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,Chi Nguyễn,https://www.foody.vn/thanh-vien/tanpopoc1995,5.0,25/12/2017 ,Jollibee - Coop Mart Xa Lộ Hà Nội,"Súp rau củ chưa chín, như kiểu nước vừa sôi, tắt bếp rồi mới thả rau củ vô, ko có vị ngọt. Mỳ ý thì rất chán. Nhưng quan trọng :
Gọi giao hàng nhân viên xác nhận mà giọng nói lộ vẻ khó chịu. Phục vụ bao nhiêu khách trong ngày tôi không cần biết, nhưng đừng để khách cảm thấy sự thiếu chuyên nghiệp và thiếu tôn trọng."
112,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,Đỗ Yến Nhi Đỗ Yến Nhi,https://www.foody.vn/thanh-vien/dynhi,7.8,15/06/2017 ,OK,"Mình gọi 1 mỳ Ý, 1 combo 2 gà cay, 2 nước. Mình thấy mỳ Ý cũng được nhưng ngán, chắc do không hợp khẩu vị, chứ bạn mình thích lắm. Còn gà thì ngon, mình thấy ngon hơn Lotte vs KFC, nhưng hôm nay nhìn cứ khô khô thế nào ấy, vị thì cũng vậy. Có điều ở đây không có tương ớt, chỉ có tương cà vs tương chua ngọt gì đó. Mình thích ăn cay mà tương ngọt ngọt, chả thích. Mà chi nhánh nhánh này đông quá trời, lúc nào cũng đông, xém không có bàn ngồi luôn."
113,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,Nguyên Thái,https://www.foody.vn/thanh-vien/pokerface176471317,2.0,06/03/2017 ,Jollibee - Coop Mart Xa Lộ Hà Nội,"Nên xem xét lại đội ngũ nhân viên.
Lúc vào gọi một phần mì ý thì không hỏi han gì lấy ngay luôn đĩa lớn. Trong khi quán lại đang có chương trình khuyến mãi mì+khoai mà giá lại rẻ hơn.
Còn cái thẻ thành viên cũng để trưng bày hay sao chả biết. Bảo là vào hoá đơn rồi nên không tích điểm được.
Thái độ quá thiếu tôn trọng ng khác
Wifi của quán thì cũng bị lỗi không thể dùng, gửi xe tốn 3k -_-
Nói chung là k có lần thứ 2 đâu. Mọi người cũng đừng nên vào"
114,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,Hg Điệp,https://www.foody.vn/thanh-vien/nhoxbaby1920,4.4,17/12/2016 ,Nhân viên,"Mình nghĩ Quản Lý ở đây nên xem xét lại thái độ của nhân viên! Thái độ nhăn nhó, khó chịu của nhân viên làm khách hàng không cảm thấy thoải mái khi thưởng thức. Xin cảm ơn!"
115,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,Võ Lê Khánh Ngân,https://www.foody.vn/thanh-vien/vlkhnhngn,8.8,15/12/2016 ,2 đứa bạn nắm tay đi ăn cho mập,"Mình với nhỏ bạn nhận lớp xong hứng lên xách đít vô đây ăn, thấy có trà đào nên uống thử, hơi thất vọng tí, ngoài đào lát ra thì trà ngọt gắt quá, mà mình có ăn đào được đâu. Gà thì bữa mình mua combo khuyến mãi thì đó, không nhớ nữa, gà và mì đã tiến bộ nhiều so với hồi đó rồi ^^"
116,Gà rán và Mì Ý - Jollibee - Coop Mart Xa Lộ Hà Nội,Hằng Shu,https://www.foody.vn/thanh-vien/Thuhang20413,6.8,21/04/2016 ,Jollibee - Coop Mart Xa Lộ Hà Nội,"Ầy thực sự k hiểu sao quán gà này không có cơ sở trong trung tâm thành phố vậy :(

Lặn lội xuống tít Hà Đông ăn xa dã man, bước vào từ chỗ gửi xe tới siêu thị r chỗ jollie bee thực sự Quê mùa quá :( mình như lạc vào thế giới khác

👍 gà ngon, vỏ nước sốt đậm đà chua ngọt không như quán gà rán ăn nhanh khác
👍 trà thái ngon mà rẻ
👍 menu cực cực cực kì đa dạng ma rẻ , xong nhiều ưu đãi

👎 cơm thì hơi ít
👎👎👎 ăn xong thì người yêu mình và mình đau bụng ngay trong đêm hôm ấy.

Nói chung là minh sẽ không quay lại nhưng nghĩ lại vỏ gà giòn ngon ngọt cay cũng thèm :))"
