,Địa điểm,Tên người dùng,Liên kết,Đánh giá chung,Ngày đánh giá,Tiêu đề,Nội dung
437,Lotteria - HTV,Epi Kou,https://www.foody.vn/thanh-vien/donec.mors.nos.separaverit,6.8,30/06/2014 ,Hamburger ăn tạm được,"Và khi tới Lotteria thì như mọi khi, promotion nào \m/
- Ham egg burger [tặng kèm với shrimp burger]: món này đúng hên xui, được cái bữa nay hên nên được ăn burger nóng và trứng vừa chín tới. Vừa cắn vào là trứng tràn ra =]
- Shrimp burger [38k]: ngộ cái là lúc nào vô lotte thì cũng kêu phần ko phải gà =] Mà chắc lý do là vì mỗi lần kêu thì burger được đem ra khá nóng, tôm nóng, mềm nhưng không bở.
Chỗ này thì cần tránh giờ tan học vì gần trường học. Chi nhánh này cũng không lớn nên nguy cơ hết chỗ là hơi cao, thêm nữa, không hiểu sao nhưng chỗ này lúc nào cũng ồn =] Mà đi ăn Lotte rồi qua thẳng Angel 'in Us uống nước cũng được :"">"
438,Lotteria - HTV,Ha Ha,https://www.foody.vn/thanh-vien/lydinh1188,8.0,05/06/2014 ,Ngon ngon,"Mình không thuộc tuýp thích ăn hamburger, bữa ghé đây ăn với hai bé em nên đu đeo ăn luôn . Thấy cũng bình thương, mình ăn hamburger bò . Nhân hơi khô thì phải. Cơm gà thì như mấy chi nhánh kia thôi . Gà thì mình hợp ở đây."
439,Lotteria - HTV,Penny Ann,https://www.foody.vn/thanh-vien/phanhjp,7.8,20/12/2013 ,Không gian khỏi phải chê,Thik ăn chicken set
440,Lotteria - HTV,Đức Nguyễn,https://www.foody.vn/thanh-vien/ducnguyen203,7.2,24/10/2013 ,Cơm thì ngon,"Mới có dịp ghé quán này ăn với gấu, 2 đứa ăn set MOM cho ngày 20/10 và 1 cái hot dog nữa, tổng cộng vừa tròn 100k. Không gian quán rất tốt, quán này mới được xây trong chưa đến 1 năm, rất sạch sẽ, có điều không gian rộng mà lượng nhân viên hơi bị nghèo nàn nên thấy họ làm luôn tay. Về thức ăn thì không khác mấy so với các quán lotte khác, có chăng là cách chế biến thôi, ở đây lúc mình gọi món và ăn thì khá là đông khách, do nằm ở khu gần trường học, thế mà quán vẫn đảm bảo được món còn nóng - kết điểm này. Còn món hot dog thì là món mới trong chuỗi menu ở lotte, nên thực tình thì không đến nỗi nào, có điều nếu thay xốt mayoisne bằng tí mù tạt thì sẽ giống hot dog hơn, tuy nhiên ăn cũng rất vừa miệng. Điều chán nhất chính là đông quá nên có lẽ nhiều bạn sẽ không thấy thoải mái, vì nhiều lúc nom cái quán giống cái chợ lắm, cực ồn ào."
441,Lotteria - HTV,Lee Nguyen,https://www.foody.vn/thanh-vien/nguyenhoangmt,6.4,08/08/2013 ,Lotteria - Nguyễn Thị Minh Khai,Hôm đang đi chơi giữa trưa nóng vs mệt quá nên tiện thấy cái lotte này vào trú luôn. Hôm mình vào là t3 có cơm gà được giảm giá nên gọi luôn. Cơm thì ngon nhưng gà thì làm ngọt quá hơi khó ăn. giá hôm mình ăn chỉ có 30k
442,Lotteria - HTV,Boss Chipp,https://www.foody.vn/thanh-vien/seven.chipp,7.2,16/01/2013 ,Ngon,"Ngay góc đường + view tốt là cái ấn tượng ban đầu về Lotteria chổ này ^^! gần ngay khu vực trường học & đài truyền hình cũng như các công ty nhỏ lớn xung quanh nên mấy giờ tan tầm muốn kiếm 1 slot ngồi trong này để ăn trưa là hơi khó T.T!

Món ăn & phục vụ đều ổn, thêm cái không gian & vị trí tốt nên điểm cộng cho chổ này khá cao :X

Đang mùa tết nên đến ăn lotte còn có lì xì mang về với các voucher giảm giá cho các phần ăn mua tiếp theo !!!!"
443,Lotteria - Ba Tháng Hai,Lam Thanh,https://www.foody.vn/thanh-vien/foodee_77v0imnl,1.0,19/10/2022 ,Không làm theo ý khách hàng,Đã ghi chú rõ ràng là không lấy rau và nước sốt để riêng mà vẫn để chung buger. Rất là bực do bé không ăn được.
444,Lotteria - Ba Tháng Hai,Ngân Bảo,https://www.foody.vn/thanh-vien/foodee_ekooc4n5,8.2,15/12/2020 ,Good,Ngon nè ♥️
445,Lotteria - Ba Tháng Hai,Tien Tien,https://www.foody.vn/thanh-vien/tientien511,8.8,31/12/2019 ,Lotteria - 3 Tháng 2,"📍Vị trí: Quán nằm ngay góc giao của 3 Tháng 2 và đường Nguyễnn Ngọc Lộc.
🛵 Gửi xe: ngay bên hông quán có chú bảo vệ vui vẻ trông nha, miễn phí.
🏡 Không gian: có 2 lầu, view cực kì đẹp, rộng rãi, thoải mái.
💃🏻 Nhân viên: vui vẻ cực kì luôn, thân thiện mà dễ thương hết sức lên món nhanh nữa. Khách vừa đi là lên dọn dẹp.
🍽 Món ăn: Mình gọi burger M Bstar 36k khá to, có 2 tầng bò lận, có tầng phô mai nữa. Ăn 1 cái burger này thôi là no nê rồi."
446,Lotteria - Ba Tháng Hai,ái,https://www.foody.vn/thanh-vien/emmaany,1.0,06/10/2019 ,Lotteria - 3 Tháng 2,"Tệ . Giao thiếu món.
Mưa không ra đc nên đành đặt shipper
Đặt 10 lần như 1
đặt hs thi giao gà thường
Lần thu 2 thì dặn ức thì lấy liền 2 cánh
Lần thứ 3 đặt 2 phần hs thì giao 1 ly nươc
Lần thứ 4 đặt 1 phần hs thì giao gà zs khoai hk có nước
Bảo shipper thì họ bảo quán k đưa . Chị thông cảm giúp em
Giờ em chạy về đó xa.
Nên xem lại cách giao hàng và kiểm tra hàng trước khi giao cho khách.
Thì tiền ship tiền đồ ăn đâu có rẻ. Thế mà làm ăn như v"
447,Lotteria - Ba Tháng Hai,Minh Thi Trần,https://www.foody.vn/thanh-vien/si3nh0jd0wm6,7.2,29/08/2019 ,Không hài lòng,"Gà rán và đồ ăn thì bình thường thôi, nhưng thái độ nhân viên thì k thể tin được. Cảm giác mình đi xin chứ không phải mất tiền để được ăn và phục vụ tận tình. Mình và em gái đi ăn gà khoảng 9h,9r tối. Hôm ấy quán vắng khách, chắc cuối buổi nên thái độ nhân viên có vẻ rất khó chịu : mình hỏi về các chương trình khuyến mãi lúc gọi đồ nhưng bạn nhân viên bảo mình ""xem trong menu đi"" mà thậm chí k nhìn vào mình luôn :v
Từ ngày ấy mình không bao giờ quay lại."
448,Lotteria - Ba Tháng Hai,Jun,https://www.foody.vn/thanh-vien/junnguyen02,7.0,30/03/2019 ,Lotteria - 3 Tháng 2,"Gà ngon giòn. Sốt phô mai với sốt HS. Mà chi nhánh này sao HS cayyyyyyyyy quá ăn ko nổi. Mấy chỗ khác ăn ítttt cay lắm mà.
Kem rất ít, lượng kem ly với kem cây là như nhau mà giá 1 trời 1 vực.
Kem không béo như hồi đó, bánh chocolate rắc lên ăn nhạt không vị gì."
449,Lotteria - Ba Tháng Hai,Thỏ 🐰,https://www.foody.vn/thanh-vien/vybao23,6.4,09/01/2019 ,Lotteria - 3 Tháng 2,"Đây là phần gà H&S gồm 2 miếng và 1 khoai tây nhỏ, kèm pepsi size nhỏ. Tổng đơn bn mình quên ròi 😀. Gà nóng và giòn lắm tuy nhiên ướp không đều chỗ ít chỗ nhiều chỗ không có. Khoai tây để chung trong gà khiến nó bị ẻo hết luôn. Pepsi tự nhiên bị ngọt lắm luôn"
450,Lotteria - Ba Tháng Hai,Thỏ 🐰,https://www.foody.vn/thanh-vien/vybao23,7.2,24/11/2018 ,Lotteria - 3 Tháng 2,"⭕️Mình order set này bên Grab giảm còn 91k gồm 2 burger tôm và bò, phần gà rán 1 đùi 1 cánh; 1 phần khoai tây chiên; 2 pepsi nhỏ.
⭕️Burger tôm hôm nay vẫn giòn nhưng hơi bị tanh í, thịt bò thì thơm, vị ổn. Gà giao tới vẫn nóng giòn, thịt không quá bở. Khoai tây chiên ổn👍🏻
❌Điểm trừ là cho ít tương. Burger ít rau"
451,Lotteria - Ba Tháng Hai,Thư Thanh,https://www.foody.vn/thanh-vien/hiimtthu,8.2,14/09/2018 ,Lotteria - 3 Tháng 2,"Thấy lotteria hay có khuyến mãi up size nước và khoai nhỉ. Đi loanh quanh vài hôm quay lại lại thấy được up size :3 mình gọi 2 combo gà h&s 83k thêm 1 chén cơm trắng 5k được up size lên nước lớn khoai lớn. Gà chiên giòn bên ngoài bên trong mềm không bị khô. Sốt mình k ấn tượng lắm, ngọt ngọt chứ k cay k rõ vị, ăn cùng tương ớt cay nên cứu vớt xíu vị cay .-.lotte k có vị nào rõ cay cả nên team ăn cay như mình hơi chán nản nhưng bù lại gà chiên ngon k quá nhiều dầu :3 mọi thứ đều ổn trừ dàn nhân viên, nhân viên siêu khó chịu luôn mà mình chẳng hiểu tại sao , muốn xin thêm cái nĩa hay miếng khăn giấy cũng k dám vì mặt các bạn nhân viên làm mình có cảm giác các bạn ấy đang không vui và đang cáu giận hay bực bội một cái gì đó ???"
452,Lotteria - Ba Tháng Hai,Myphuocle,https://www.foody.vn/thanh-vien/Myphuocle,4.6,23/07/2018 ,Lotteria - 3 Tháng 2,"Hôm nay nhân viên có thái độ và tác phong phục vụ không tốt, cười nói, đùa giỡn lớn tiếng gây mất trật tự quán, nhiều khách cảm thấy phiền. Cần rút kinh nghiệm để tốt hơn!"
453,Lotteria - Ba Tháng Hai,Tram Le,https://www.foody.vn/thanh-vien/tramlemy,7.0,22/04/2018 ,Lotteria - 3 Tháng 2,"lâu rồi mới ăn lại nè tại đang giảm cân 😂
gà HS với gà sốt phô mai nè 😋 kêu 3 miếng ăn luôn cho đỡ ghiền hahaha
vẫn ngon như cũ 😝 mãi yêu"
454,Lotteria - Ba Tháng Hai,Hoàng Mỹ,https://www.foody.vn/thanh-vien/hoang.myyy,4.0,11/12/2017 ,Lotteria - 3 Tháng 2,"Hôm qua tới Lotteria ăn vì combo Giáng sinh mới gần đây, vậy mà lúc hỏi chị order (áo đen) về combo ấy thì chị ấy nói hết chạy chương trình rồi em????
Trên trang chủ của Lotteria thông báo chạy từ 1-31/12 cơ mà????
Cảm thấy bị lừa dối. THẤT VỌNG."
455,Lotteria - Ba Tháng Hai,Dương Tử,https://www.foody.vn/thanh-vien/duongtu1212,7.4,08/12/2017 ,Lotteria - 3 Tháng 2,"Lotteria chi nhánh này nằm ngay mặt tiền 3/2 nên lúc nào cũng đông, hầu như tối nào mấy tầng trên cũng có sinh nhật, nên chỉ còn chỗ gác lửng để mà ngồi. Ổ cắm điện hơi ít, xung quanh cũng hơi ồn ào, học bài ko đc đâu nha. Mình gọi 2 miếng gà phô mai, ra món mà hết hồn luôn. Chưa bao giờ mình thấy miếng đùi nào bé như vậy luôn, nhỏ ơi là nhỏ, thấy thương luôn á. Sốt phô mai thì cũng ngon, mà mấy miếng gà bé ăn buồn não ruột. Nhân viên thì cũng nhanh, mà ko dc thân thiện lắm, hổng có cười."
456,Lotteria - Ba Tháng Hai,tuphuong le,https://www.foody.vn/thanh-vien/lehoangtuphuong,2.4,27/10/2017 ,Không nên tới,"Đầu tiên khá mắc.
Thứ 2 nhân viên mặt khó chịu, mất lịch sự mặt mày lúc nào cũng cau có. Không nở được nụ cười à!!!
Thứ 3 Thức ăn khá là mất vệ sinh mình nghĩ điều này ai cũng biết tin đồn không chỉ đồn cho có, bạn mình là người từng làm cho lotteria cũng nói vậy
Thứ 4 Không gian xung quanh khá là mất vệ sinh, khách ăn xong nhân viên không dọn dẹp cứ để y nguyên ở đó"
457,Lotteria - Ba Tháng Hai,Hạnh Nè,https://www.foody.vn/thanh-vien/bnguyenhanh,2.4,16/10/2017 ,Cung cách phục vụ rất tệ,"Tôi mới vô chi nhánh này mua 1 phần cơm trưa, và thật sự thấy cung cách phục vụ của nhân viên ở đây rất tệ, vô văn hóa vô cùng. Sẽ không quay lại lần nữa.
Tôi bị đau mắt nên có đeo kính đen khi mua cơm, nhân viên nhận order kì thị tôi từ đầu, cố ý lấy tiền thối vừa xấu vừa dơ thối lại cho tôi. Sau đó, cô ấy hỏi tên, và bảo không cần nhận thẻ số hay hóa đơn gì cả, phục vụ sẽ gọi tên khi mang thức ăn đến cho tôi. Khi tôi nghe gọi tên, tui quay lại và thấy cô phục vụ mang khay thức ăn từ trên lầu bước xuống. Không biêt có phải vì mang khay thức ăn lên lầu rồi lại đi xuống kiếm tôi mệt nhọc quá hay không, mà cô ấy mang nguyên khay thức ăn bỏ xuống 1 cái rầm ngay trước mặt tôi và quay lưng bỏ đi, không nói 1 lời. Người ngồi cạnh tôi giật mình vì kiểu cách phục vụ này, và quay lại nhìn cô nhân viên đó. Đây không phải 1 hành động vô ý, mà cố ý dằn mặt khách hàng. Nhưng lỗi do ai, do cách quản lý cửa hàng, tại sao không đặt số mà lại gọi tên, trong khi cửa hàng đang ồn như thế, khách không thể ngồi canh chừng khi nào nhân viên mang thức ăn ra và gọi mình được. Tôi là người bỏ tiền mua service, các bạn nên nhớ phí thức ăn các bạn không thấp so với những cửa hàng ăn uống khác, vì nó có bao gồm phí dịch vụ trong đó. Và, còn nữa, hôm nay cơm bị sống, chứ chẳng phải ngon lành gì lắm, mà lại đi thể hiện với khách hàng của mình như vậy."
458,Lotteria - Ba Tháng Hai,khanhizthabezt,https://www.foody.vn/thanh-vien/khanhizthabezt,8.0,27/09/2017 ,Kawaiiiii ><,"Nhà gần nên mình hay qua đây ăn suốt :3
Không gian rộng rãi thoáng mát nhân viên phục vụ nhiệt tình chu đáo, tuy nhiên có 1 vài người nói chuyện hơi cộc ..... cần thay đổi
Thích nhất món gà phô mai , mặn mặn thơm thơm vị phô mai ăn rất ngonnnn
Dịp khuyến mãi mua 1 trả tiền 1 nên sẽ ghé quán dài dài ^^"
459,Lotteria - Ba Tháng Hai,Hoa Đỗ,https://www.foody.vn/thanh-vien/hoa4438,9.4,17/08/2017 ,Lotteria - 3 Tháng 2,"Cứ qua đây ăn miết =))) qua ăn đỡ đói rồi ngồi đợi bạn , quán khá vắng hầu như lúc nào qua cubgx chỉ thấy khách ngồi tầng dưới thôi chứ không đông tới trên lầu , nhân viên dễ thương , không gian rộng rãi thoáng mát , có ti vi mở nhạc nghe chứ không phải mở quảng cáo như mấy chỗ khác nên mình khá thích sang đây . Mình thích không gian yên tĩnh nên cũng hay ghé đây =) có nhà vệ sinh trên lầu siêu sạch luôn , ngay bên ngoài còn có nguyên không gian rộng ơi là rộng thích lắm =))"
460,Lotteria - Ba Tháng Hai,Dân Bích Chương,https://www.foody.vn/thanh-vien/kelsi.bichtran,7.6,20/07/2017 ,Lotteria - 3 Tháng 2,"Hồi giữa tháng 4 có đi ăn với con em gái . Chọn chi nhánh này giữa giữa cho tiện di chuyển , ngay góc với Lê Hồng Phong luôn cũng dễ kiếm . Mình mua 2 gà sốt , ăn vị chua ngọt không ngán . Lên lầu rộng thoáng mà thấy khách châu Á nhiều ( nói thẳng ra là người Trung Quốc í ) . Mà cũng đủ yên tĩnh để livestream sống ảo =)))) mê phô mai que ở đây lắm ( nơi đầu tiên bán mà ) , chuẩn vị mà mắc thật í 😂"
461,Lotteria - Ba Tháng Hai,Karma Vy,https://www.foody.vn/thanh-vien/vuthingocanna,1.0,13/06/2017 ,Lotteria - 3 Tháng 2,"Làm việc ở gần đây nên thi thoảng bất đắc dĩ cũng phải ăn ở đây.
Thức ăn thì cũng như các chi nhánh khác nhưng nhân viên thì ôi dồi ôi =)), kiểu mất dạy lắm, từ quản lý đã không được lịch sự nên cũng chả đòi hỏi gì ở nhân viên được, không hiểu sao kiếm đâu ra được em quản lý mặt mày nhăn nhó thô lỗ với khách thế không biết.
1 sao là quá cao so với cái customer service ở đây!"
462,Lotteria - Ba Tháng Hai,Bảo Quyên,https://www.foody.vn/thanh-vien/heo.smile_cute,5.8,28/10/2016 ,Lotteria - 3 Tháng 2,"Lâu lắm rồi mới ăn lại lotteria. Công nhận bây giờ thức ăn lên giá nhiều quá mà chất lượng thì vẫn vậy chứ chả có gì thay đổi. Không gian ở đây rộng nhưng mà nóng gì đâu luôn, nhân viên cũng hờ hững nữa"
463,Lotteria - Ba Tháng Hai,Minh Xuân,https://www.foody.vn/thanh-vien/thlen148,5.8,28/10/2016 ,Phục vụ tệ,"Ở đâu diện tích to, view ổn, nhưng vắng khách. Nhóm mình hay đến đây học bài.
Ngồi từ sáng tới chiều. Không hiểu sao chiều nay mình đi thấy phục vụ siêu bất mãn luôn.
Tại tụi mình đông nên lên lầu ngồi. Lúc trưa đoong khách thì mở máy lạnh lầu 2, xong xế xế còn mỗi tụi mình ở lầu 2 thì thấy nóng dã man, nhạc cũng tắt luôn. Mà ở dưới lầu 1 thì vẫn bthuong. Chắc nhân viên khinh lắm ăn có bnhieu ở từ sáng tới chiều =)))) ngộ =)) hôm trước bạn mình còn bị thối k đủ tiền r xuống lại hỏi nhân viên lại thì k được.
Nói chung lotteria đâu cũng giống nhau với nhiều cửa hàng nên mình k nhận xét đồ ăn."
464,Lotteria - Ba Tháng Hai,Khanh Khanh,https://www.foody.vn/thanh-vien/Tuhuynh96,7.0,19/10/2016 ,Lotteria - 3 Tháng 2,"Mình chờ bạn nên ghé đây ngồi đỡ vì thấy có cái standee mua 1 tặng 1 phô mai que ở ngoài cổng (mà mình siêu mê phô mai que của Lotteria hehehe).

Giá của 4 que là 30k nha siêu rẻ luôn, ăn rất chất lượng, phô mai kéo dài cả mét, lớp bột vỏ cũng ít nên đỡ ngán. Phô mai bên trong cũng rất béo nữa, nên thử món này nhé. Nhân viên chi nhánh này khá vui vẻ với khách hàng, mình đi lúc trời mưa bạn í còn cho mình quá trời khăn giấy để lau người nữa hehe."
465,Lotteria - Ba Tháng Hai,Trang Pham,https://www.foody.vn/thanh-vien/ellynapham97,6.6,27/02/2016 ,Lotte 3/2,"Mình đi lúc 9h kém nên quán vắng teo, có được 2,3 người khách. Bình thường không hay đi bên này cho lắm. Mình kêu 1 tok, 1 mực, 1 hambuger, 1 gà sốt tương đậu (chắc vậy)
+ tok: ngọt ngọt, cay cay, ăn khá thích
+ ham: cũng ổn
+ mực: rất giòn, miếng khá to, ngon lắm nhé
+ gà: bình thường ăn toàn gà giòn, rút xương hay viên gì đó không à, hôm nay ăn thử ngon kinh khủng, miếng da vừa giòn vừa mặn mà."
466,Lotteria - Ba Tháng Hai,Johnny Cash,https://www.foody.vn/thanh-vien/linh-nguyen87,1.8,06/02/2016 ,What the....is this...,Do you really think this is a drum stick?????????!!!!!!!! Did you grab it outside the garbage box...???? Or were you hungry while preparing it that you had a bite??????
467,Lotteria - Ba Tháng Hai,Johnny Cash,https://www.foody.vn/thanh-vien/linh-nguyen87,2.8,06/02/2016 ,Bad idea to give Lotteria another chance,"Had to wait 20 minutes until i was asked what i wanted. People didnt wait in the line but all were trying to be served first. Had to wait another 30 minutes for a simple chicken combo. Waitress was rude. My 0,4liter coke was just half filled. When i told him that he simply put more ice inside. Chicken, althought i had to wait so long was not crispy or fresh. French fries, well...were soft as noodles. Potato noodles you xan say. I didnt get any bill just hand writing. The A/C was not working and they didnt care about that as well. Just turned on the fan. Come on. Do you really wann die on this market? I gave you another chance since i only go to Texas Chicken. And i think it was a very big mistake. Sorry guys. Bb."
468,Lotteria - Ba Tháng Hai,Thảo Hiền,https://www.foody.vn/thanh-vien/cuasotamhon_danhmatchiakhoa,5.0,14/11/2015 ,Gà lắc,"Mình không thích ăn gà lắm. Nhưng lotteria thì mình kết mỗi gà lắc, không hiểu sao ăn rất hợp khẩu vị mình. Bình thường mình chỉ uống pepsi kem, nay đổi nestea kem uống cũng đc. Mình kết lọai này. Nhưng có cái nhân viên phục vụ mặt mày bặm trợn, không thân thiện gì cả. Đã không cuời đuợc rồi thì cũng đừng có nhăn nhó, đối đãi với khách kiểu hách dịch không thể chịu nổi."
469,Lotteria - Ba Tháng Hai,Cristina Nguyen,https://www.foody.vn/thanh-vien/stillwinter77,1.0,09/10/2015 ,Cần xem lại vệ sinh an toàn thực phẩm,"Mình thích hot dog va hambuger của lotteria. Xúc xích rất ngon chỉ 20k, gà thì mình chưa thử ko bít thế nào. Mình đến ăn 1 lần và ghé mua đem về 1 lần va sau này tự nhủ ko bao giờ quay lại chổ này. Mình đến vào buổi tối hơi trễ, nhân viên bắt đầu dọn sơ sơ, order 2 cái hot dog mang về nhân viên thu tiền xong quăng cho 1 cục lơ bự chà bá lửa, bình thường các bạn nhận order sẽ nói khách vui lòng chờ tí hay ra ghế đợi 1 tí, ở đây thu tiền xong coi như mình chưa bao giờ tồn tại, ko thèm nói chị ơi đợi 5' hay 10' Mình cố tình đứng ngay quầy lượn lờ làm choáng quầy cũng chả ai nói gì. Rồi 1 lúc sau thấy có bạn cầm 2 cây xúc xích BẰNG TAY không sử dụng bao tay hay dĩa đựng, thả 2 cái xúc xích vào chiên. Lúc vớt ra mới dùng kẹp gắp (vớt ra mà bằng tay được chắc cũng vớt tay luôn). Có 1 bạn mình đoán là captain thấy mình đứng ở quầy lâu, hỏi những nhân viên khác mình mua gì. Có bạn trả lời rồi ban captain kia cũng lơ mình luôn, tiếc 1 câu nói với khách. Vui lòng train lại toàn bộ nhân viên từ thái độ đến vệ sinh thực phẩm"
470,Lotteria - Ba Tháng Hai,Tio Sunny,https://www.foody.vn/thanh-vien/nhoxsock.tio.loveyou.forever,8.8,04/10/2015 ,Lotteria - 3 Tháng 2,"Cơ mà vào ăn kem sau khi tan học
Tuyệt vời ^^"
471,Lotteria - Ba Tháng Hai,Nick Nguyễn,https://www.foody.vn/thanh-vien/nguyencatphuongvu,9.0,06/01/2015 ,Lotteria - 3 Tháng 2,Hôm qua ghé ăn happy lunch ở cửa hàng lotteria này nữa đúng thích. Không có lầu nhưng rộng rãi thoáng mát sạch đẹp. Nhân viên phục vụ nhiệt tình vui ve . Gà mềm ướp thơm khoai tây chiên giòn và vàng đều burger thơm ngon và béo. Cực thích. Lại gần siêu thị nữa nên rất tiện mua sắm
472,Lotteria - Ba Tháng Hai,Nick Nguyễn,https://www.foody.vn/thanh-vien/nguyencatphuongvu,8.8,28/12/2014 ,Gà đem về xa vẫn nóng giòn,"Hôm qua ghé mua gà về nhà xa mà ăn vẫn nóng giòn thơm
Cửa hàng nhỏ nhưng thoáng và có lầu
Nhân viên dễ gần nhanh nhẹn"
473,Lotteria - Ba Tháng Hai,hung vo,https://www.foody.vn/thanh-vien/votrandonghung,7.6,08/12/2014 ,Lotteria - 3 Tháng 2,"Thật sự cảm thấy bác bảo vệ đeo kính ở đây phục vụ tệ lắm xe thì ko dắt cho người ta nói chuyện thì nạt nộ có cái ô để xe đạp chút xíu à cũng ngồi chắn ở đó hết chỗ dẫn dô, thấy khách chạy vô cứ ngồi thừ đó tưởng làm gì ngồi nghe nhạc ăn cơm rõ chán."
474,Lotteria - Ba Tháng Hai,Tú Châu Trương,https://www.foody.vn/thanh-vien/mylive_ofme,5.2,22/11/2014 ,.....,"Cái gì củng được chỉ hong hài lòng lắm về mấy chú bảo vệ giu xe thôi , khó chịu với khách ghê qá 😅😅😅😅"
475,Lotteria - Ba Tháng Hai,🌸 Feenie 🌸,https://www.foody.vn/thanh-vien/phantomskye94,7.2,31/10/2014 ,Giá cả hợp lý.,"Chiều nay tự dưng muốn đi ăn Lotteria tại đang có thẻ thành viên. Vừa lúc có chương trình khuyến mãi Couple Combo như trong hình, nhiều lắm hai đứa ăn không hết mà chỉ có 85 k thôi (từ 27 tháng 10 đến 20 tháng 11 nhé, các bạn hãy tranh thủ). Nói chung là gà hơi bị ngán tí, hambuger cũng bình thường, chắc do khẩu vị của mình.
Không gian cũng sạch sẽ rộng rãi. Có điều muốn yên tĩnh để tập trung học hay đọc thì nên tránh mấy tầng có tổ chức sinh nhật ra bởi rất nhốn nháo và ồn."
476,Lotteria - Ba Tháng Hai,Dannie Nguyen,https://www.foody.vn/thanh-vien/ly_binh282,6.0,25/09/2014 ,Lotteria - 3 Tháng 2,"Không gian tạm ổn.
Gà truyền thống ngon. Hamburger bò không chất lượng bằng.
Nhân viên phục vụ tốt."
477,Lotteria - Ba Tháng Hai,Đức Nguyễn,https://www.foody.vn/thanh-vien/ducnguyen203,7.0,20/09/2014 ,Quán thật yên tĩnh và riêng tư,"Bộn bề công việc hàng ngày, tự nhiên một buổi chiều nọ nổi hứng, sau giờ làm liền ra quán lotteria này để đọc báo, tránh mọi lo toan suy nghĩ.
Quán này nằm ở ngay góc đường 3/2 và Lê Hồng Phong, vị trí tốt.
Giá cả của quán cũng cùng mức giá trong hệ thống Lotteria, giá cũng bình dân, không quá đắt đỏ.
Chất lượng món ở đây thì bản thân mình không đánh giá cao, các món mà nhà hàng phục vụ mình hầu như đều nguội lạnh, đặc biệt như khoai tây chiên, như thế thì sẽ không đảm bảo độ giòn của khoai nữa.
Phục vụ: nhân viên của cửa hàng này cũng nhanh nhẹn, nhưng thiếu sự niềm nở, vui vẻ với khách hàng. Ngoài ra lúc order thì nhân viên khá thú vị, khách gọi món mà bấm thiếu, làm mình phải yêu cầu nhân viên order thêm.
Không gian: gói gọn trong những từ ""sạch sẽ, yên tĩnh, thoải mái"""
478,Lotteria - Ba Tháng Hai,Vinh Toàn Trương,https://www.foody.vn/thanh-vien/vinh_toan15,8.0,21/08/2014 ,Lựa chọn gần và ngon,"Không có xe. Thế là phải chọn món nào gần nhà nhất để đi bộ đi ăn. Thế là quyết định lotteria cho dễ. Vừa gần. Vừa mát máy lạnh, lại có thể ăn no với những món yêu thích
Không gian ở đây thì rộng rãi. 2 lầu cho khách ngồi
chọn phần và tính tiền xong lấy số thì lên bàn ngồi sẽ được đem tận bàn luôn. Như vậy là phục vụ tốt so với quán fastfood rồi
Tới món ăn thì mình chọn Big star riêng 1 mình vì không thích uống pepsi, với lại vậy để mua riêng ly ca cao. Bigstar 1 cái 48k. Bánh 2 tầng bánh với 2 lát thịt bò cũng dày và phô mai nữa nên giá vậy là quá ổn. Thịt mềm. Bánh mềm. Ăn ngon. Ca cao thì 18k. Uống ngon. Đủ béo đủ ngọt
Như vậy là quá lưỡng tiện và lại đủ chất và cũng không quá mắc"
479,Lotteria - Ba Tháng Hai,Long Phi Hà Thị,https://www.foody.vn/thanh-vien/yuki_samui,7.0,18/07/2014 ,Lotteria - 3 Tháng 2,"Tín đồ của gà lotteria đã trở lại, tui tự hỏi hông biết có bỏ xì ke vô gà ko mà mỗi lần ko biết ăn gì là lại vô đây :)) nói chứ tháng này có ăn của Kfc chứ nhưng quả thật Lotte chế biến khẩu vị châu Á nên mình ăn thấy hợp hơn Kfc"
480,Lotteria - Ba Tháng Hai,Long Phi Hà Thị,https://www.foody.vn/thanh-vien/yuki_samui,7.0,30/05/2014 ,Lotteria - 3 Tháng 2,"Đi cùng bạn bè nên ra đây cho nhanh gọn, lại mát vào giữa trưa héhé. Kiu phần gà gia đình rùi 3 đứa nhậu, tuy nhiên chỉ chụp đc với ly pepsi thui àh, gà mang ra cái quên mất nhào zô ăn hết trơn :)"
481,Lotteria - Ba Tháng Hai,Nothing Noone,https://www.foody.vn/thanh-vien/dbsk4ever5.yunjae,7.2,23/03/2014 ,Lotteria - 3 Tháng 2,"Lại ăn Fastfood :))), kêu cơm chicken ball, gà nêm ăn khá ngon,cơm mềm, dẻo, trứng chín lòng đỏ luôn. Mà hình như lotte bỏ burger cơm thì phải, ko thấy nữa, chỗ này rộng, có thể từ trên cao ngồi nhìn xuống đường :)"
482,Lotteria - Ba Tháng Hai,Heoo Lun,https://www.foody.vn/thanh-vien/foodee_ykbkq7ki,7.6,18/03/2014 ,Lotteria - 3 Tháng 2,hôm chủ nhật ghé ăn với oxa lotte ở đây đông và hôm chủ nhật gặp mấy e tổ chức sinh nhật đông mà ồn may là tìm đc góc ngồi ngay cửa sổ quá lý tưởng 2 đứa ăn 1 phần mà k hết vì gà thịt quá nhiều mà to phần h&s ngon ơi là ngon. không gian cũng rất đẹp
