,Địa điểm,Tên người dùng,Liên kết,Đánh giá chung,Ngày đánh giá,Tiêu đề,Nội dung
180,Gà Rán KFC - Vincom Maximark Cộng Hòa,Nga Trần,https://www.foody.vn/thanh-vien/pebap_lovely,7.4,28/02/2019 ,KFC - Vincom Maximark Cộng Hòa,"Mình ghé ăn tối khá muộn đến nỗi cửa trước đóng lại chỉ còn mở cửa bên phía đường Nguyễn Thái Bình. Mình chọn 1 phần R3 - Cơm gà giòn cay - 41k và Khoai tây chiên size vừa 14k. Gà mềm cay ngon, vỏ giòn và nhiều, lâu lâu ăn lại thấy đã đã. Cơm hơi mềm quá. Rau đi kèm chỉ mang tính chất tượng trưng, có mỗi miếng cà chua và salad. Khoai tây chiên size vừa đúng ít ăn chả thấm vào đâu. Không gian rộng đẹp sạch sẽ. Wifi xài được."
181,Gà Rán KFC - Vincom Maximark Cộng Hòa,Hiếu Lê,https://www.foody.vn/thanh-vien/hiul9487,3.2,23/12/2018 ,KFC - Vincom Maximark Cộng Hòa,"Hôm nay là 23/12/2018 ngày CN vào lúc 18: 00 chiều tối tôi tới đây ăn,nv tên Hạnh phục vụ uá tệ ko coi khách hàng ra gì,chẳng lẽ tôi phải ""chửi thề"" thì làm mất phẩm giá quá, t hỏi gì cái mặt cũng như mất sổ gạo truyền kỳ 10 kiếp,trả lời khách thì cộc lốc,xin mấy tờ khăn giấy lau miệng cũng giả vờ như ko nghe bỏ làm chuyện khác bắt tôi phải đứng chờ.Đề nghị ban quan lý coi lại thái độ nhân viên và cảnh cáo họp lại với mấy nv trong ca trực này như vậy là ko đc,đi làm khách hàng là thượng đế, người ta đi ăn trả tiền đàng hoàng chứ ko phải ĐI XIN nhe và làm cái thái độ như vậy.KFC tuyển người thiếu chuyên nghiệp va bất lịch sự quá. 😠😠😠"
182,Gà Rán KFC - Vincom Maximark Cộng Hòa,Minh Đông Đỗ,https://www.foody.vn/thanh-vien/dophamminhdong,8.2,21/09/2018 ,Thái độ nhân viên cực kì tệ,"Không gian khá rộng nhưng vắng lắm, dù là giữa trưa, chất lượng phục vụ và thức ăn cũng không khác gì các chi nhánh KFC khác. Gà rất ngon, nhân viên cũng ổn."
183,Gà Rán KFC - Vincom Maximark Cộng Hòa,Helena1127,https://www.foody.vn/thanh-vien/Helena1127,1.0,14/07/2018 ,THỨ 5 55k/3 MIẾNG 😍😍😍,"Thề với đời là chưa bao giờ mình thấy nhân viên KFC thái độ cực tệ như vậy :) Nói chuyện kiểu thách thức xong còn không làm đúng theo yêu cầu khách. Đến lúc mình gọi mẹ mình ra thì nhân viên mới nói chuyện đỡ hơn :) Cực kì không hài lòng với nhân viên :) Giấy in hoá đơn mờ căm chả thấy nổi chữ, đồ ăn thì nguội :)"
184,Gà Rán KFC - Vincom Maximark Cộng Hòa,Cheesie Lê,https://www.foody.vn/thanh-vien/menhan,9.6,29/06/2018 ,30/4,"COMBO 3 miếng 55k : Nay như mình gặp may hay sao ý tại thường là ăn gà rán mình sẽ nói với mấy ac nhân viên lấy đùi hoặc má đùi ( vì 2 cái này là ngon nhất 👍🏻 ) nhưng nay đi với mẹ và em, mà mình lại lo nói chuyện với mẹ nên quên kêu 😢 Nhưng trong 3 miếng thì có 2 miếng má đùi rồi 😍 Lảm nhảm nãy giờ rồi bây giờ đi vào vấn đề 😁 Gà KFC ướp ăn rất vừa miệng lại ngon cực. Lớp da giòn, thịt mềm và gia vị thấm nên ăn chỉ thấy chữ NGON bay đầy bàn 😂 Miếng gà tuy trong chương trình khuyến mãi nhưng vẫn giữ đúng size / chất lượng như thường 👏🏻 Lại thêm cái này chắc lần nào review KFC mình cũng nhắc đó là mình cực yêu tương cà của KFC . Nó hoàn toàn khác các brand khác, mình không biết nói sao nhưng ăn vào chắc chắn liền nhận ra ❤️ Chất lượng của KFC chưa bao giờ làm mình thất vọng cả, nay mình đi chi nhánh này nhân viên cũng rất nhiệt tình 😁
📛KFC ĐANG CÓ CHƯƠNG TRÌNH “THỨ 5 MĂM THOẢ SỨC” VỚI 55k/3 MIẾNG ( ÁP DỤNG CHO THỨ 5 HẰNG TUẦN / TẤT CẢ CÁC CHI NHÁNH /ĐẾN HẾT 26/7/2018 ). MỌI NGƯỜI CÓ THỂ VÀO FANPAGE CỦA KFC ĐỂ BIẾT THÊM CHI TIẾT NHÉ 😘
__________
🚫XEM THÊM REVIEW TẠI INSTAGRAM THEO DÕI @CHEESIE.LE
🚫🚫LẤY ẢNH VUI LÒNG CMT CHO MÌNH VÀ GHI NGUỒN. XIN CẢM ƠN"
185,Gà Rán KFC - Vincom Maximark Cộng Hòa,Cheesie Lê,https://www.foody.vn/thanh-vien/menhan,9.6,01/05/2018 ,KFC - Vincom Maximark Cộng Hòa,"🍚Cơm phi lê gà quay tiêu: 41k
Cơm không dẻo cũng không cứng nói chung cũng 👌🏻. Có mấy lát cà chua, dưa leo và salad. Gà quay tiêu được bọc trong lớp giấy bạc, lúc mở ra thấy sốt và nồng mùi tiêu nhưng ăn không hề cay mà hơi ngọt, thịt gà mềm 💪🏻 Nói chung là ăn ngon ❤️
🍗Gà giòn không cay: 35k
Thịt mình không thích ăn do không mềm mà cứ sao sao ý, đây là loại thịt mình ghét ăn nhất luôn 🙂 Lớp da mềm, ăn ngon 💪🏻tương cà KFC luôn là loại tương cà mình đánh giá cao nhất trong các tương cà của các tiệm già rán khác 👍🏻 Tương cà của KFC chất lượng vẫn tốt không làm mình thất vọng 😘
__________
🚫XEM THÊM REVIEW TẠI INSTAGRAM THEO DÕI @CHEESIE.LE
🚫🚫KHÔNG REUP DƯỚI MỌI HÌNH THỨC. XIN CẢM ƠN"
186,Gà Rán KFC - Vincom Maximark Cộng Hòa,Krystal Hoang,https://www.foody.vn/thanh-vien/hoangthu54,8.0,05/03/2018 ,KFC,"🚩 VỊ TRÍ : nằm trong Maximark Cộng Hòa, rất dễ tìm

🚩 KHÔNG GIAN : mình đã ăn ở đây được 16 năm rồi, không gian vẫn vậy, không có sự thay đổi nhiều sau ngần ấy năm.

🚩 CHẤT LƯỢNG : cơm rất dẻo, gà phi lê thấm, cực mềm và mùi vị cực kì bắt mũi, mình vừa mở hộp cơm là cả văn phòng khen thơm nức mũi và không ai kìm lòng được 😂
Có điều rau củ trong canh không được ổn lắm, mình thấy bị hư khá nhiều

🚩NHÂN VIÊN : dễ thương, chuyên nghiệp"
187,Gà Rán KFC - Vincom Maximark Cộng Hòa,Cheesie Lê,https://www.foody.vn/thanh-vien/menhan,9.6,14/02/2018 ,KFC - Vincom Maximark Cộng Hòa,"1.Gà truyền thống ( má đùi / đùi ) Giá: 19k/1 miếng => 38k
Lớp da bên ngoài có vị mặn mặn, mềm . Thịt do mình lựa má đùi với đùi nên thịt đã là chỗ ngon rồi nhưng mà mình thấy bên KFC ướp ngon lắm nên càng ngon thêm ❤️ Thịt mềm, không bị chảy dầu ,ăn rất ngon !!!

2.Trà đào : Giá : 22k
Trong ly thì có 2 miếng đào , một miếng chắc bằng 1/6 trái. Ăn giòn, chua chua ngọt ngọt . Nước thì hơi ngọt nhưng thơm mùi đào 😃 Nói chung uống được

3.Nước chấm ( tương cà chua )
Mình thích nhất là tương cà chua của KFC vì nó có vị ngon riêng của KFC chứ không như các brand khác đều lấy tương gói. KFC có công thức làm tương cà rất hợp ý mình ❤️ Trong vị chua còn có vị chút xíu ngọt chứ không chua quá cũng không ngọt quá. Nói chung mình vẫn luôn thích tương cà chua của KFC nhất 😝
__________
Không gian ở đây rộng, đẹp, cách trang trí theo phong cách Pháp xưa ??? Nói chung mình thấy nó cổ xưa nhưng vẫn rất “sang chảnh” 😂. Nhân viên lịch sự và tốt 🖤
__________
Bữa nay Valentine ❤️ Nên bên KFC có khuyến mãi 19k/1 miếng gà thì bên nhân viên bảo mua 2 miếng trở lên thì may sao mình cũng định mua 2 miếng trở lên luôn 😝 Sau này nếu áp dụng như vậy mong bên KFC sẽ báo rõ ràng chứ lỡ có bạn đem đủ tiền mua 1 miếng ăn 1 mình thì không biết tính sao. Nói chung thấy khuyến mãi nên mình đi vậy thoii
__________
Đánh giá của mình
⭐️4,5
💰60.000₫"
188,Gà Rán KFC - Vincom Maximark Cộng Hòa,Anh Thư,https://www.foody.vn/thanh-vien/anhthu28091997,7.2,19/11/2017 ,Cafe ngon,Mình là fan của egg tart KFC nên lần nào ăn thấy cũng hài lòng
189,Gà Rán KFC - Vincom Maximark Cộng Hòa,Yin Le,https://www.foody.vn/thanh-vien/lekina101,7.4,18/07/2017 ,KFC - Maximark Cộng Hòa,"Mỗi lần thèm cafe kiểu Ý , mình thường ghé KFC. Vì làm trong Vincom Maximark Cộng Hòa nên rất tiện. Ưu điểm của chi nhánh này là không gian ấm cúng, nhìu kiểu bàn ghế đa dạng phù hợp với các sở thích khác nhau của khách, wifi mạnh. Khuyết điểm của KFC là không được mang thức ăn từ bên ngoài vào, nên bình thường mình ăn cơm ở căn tin xong mới vô đây uống cafe. Cafe có nhìu loại : mocha, latte, capuchino . Mình uống hết các loại và thấy thích mocha nhất, vị cafe đậm, uống lạnh ngon. Capuchino được cho vào chiếc ly nhỏ, ống hút dẹp . Mình bảo uống lạnh nên nhân viên cho thêm ly đá. Ngoài ra, mình cũng uống qua milo và trà đào thì thấy milo không đậm đặc như bên Lotteria, trà đào không ngon bằng Jollibee. Nên mình đến KFC chỉ để uống cafe."
190,Gà Rán KFC - Vincom Maximark Cộng Hòa,Thành Nam Otaku,https://www.foody.vn/thanh-vien/jtomyelf,6.8,19/05/2017 ,KFC Cộng Hòa,"Trưa nay dùng thử món pizza gà bên kfc thấy quảng cáo rầm rộ lắm mà chưa biết sao đây.

MÓN ĂN: mình oder combo gà 1 người, xiên thịt nướng, pizza gà 4 miếng. Phần combo 1 người thì quá quen thuộc rồi đúng không vậy nên mình sẽ nhận xét phần đặt biệt là pizza gà và xiên nướng. PIZZA GÀ ăn toàn thịt nên hơi nhạt miệng, món này ăn khá ngán hầu như không nổi bật vị phô mai. XIÊN THỊT ăn hầu như toàn mùi xả, nếu ngoại trừ mùi xả quá nồng thì vị của món này cũng không quá tệ.

KHÔNG GIAN: KFC bên này hầu như vắng khách vào buổi trưa và không gian rộng rãi."
191,Gà Rán KFC - Vincom Maximark Cộng Hòa,Yin Le,https://www.foody.vn/thanh-vien/lekina101,7.4,07/03/2017 ,KFC - Maximark Cộng Hòa,"Làm ở Maximark Hòa nên thỉnh thoảng ghé đây ăn kem hoặc uống Cafe Mocha. Lần đó thấy có combo 86k nên vô ăn. Mình chọn combo gồm : 1 burger tôm, 1 gà truyền thống, 1 khoai tây chiên và 1 Pepsi. Mình nghe nói gà ở KFC ngon nhất trong hệ thống thức ăn nhanh nhưng thật sự cảm giác bữa đó ăn thấy gà ko được ráo dầu lắm. Không muốn so sánh nhưng thật sự thích gà ở Popeyes hơn. Burger tôm ăn ngon, mới chiên nên còn nóng. Vì nhằm dịp Tết nguyên đán nên được tặng thêm xấp bao lì xì hình con gà nữa."
192,Gà Rán KFC - Vincom Maximark Cộng Hòa,Vân Thế,https://www.foody.vn/thanh-vien/emlisa2008,7.2,19/11/2016 ,KFC - Maximark Cộng Hòa,"Kfc nổi tiếng về gà mà mình ăn gà không thấy ngon. Gà bở vs dở sao á, hamburger ăn tạm ổn, cơm cũng được. Mình ấn tượng 1 món duy nhất - bánh trứng (bánh nóng hổi, thơm ngon, béo ngậy). Kem dở, bao dở. Không gian rộng rãi, thoáng mát. Giờ cao điểm toàn con nít chạy loạn xạ ồn không diễn tả nên lời."
193,Gà Rán KFC - Vincom Maximark Cộng Hòa,THÙY DƯƠNG TRẦN THANH,https://www.foody.vn/thanh-vien/duong.ttt2974,7.8,17/10/2016 ,KFC - Maximark Cộng Hòa,"Fast food ở đây ngon, giá rẻ và hợp vệ sinh
Cách thức order khi mua mang về rất thuận tiện cho thời tiết ngày mưa, nhân viên gọi đt nc dễ thương, thông báo các chương trình khuyến mãi rất nhiều..."
194,Gà Rán KFC - Vincom Maximark Cộng Hòa,Trinh Lam,https://www.foody.vn/thanh-vien/tuelmm,8.4,31/08/2016 ,KFC - Maximark Cộng Hòa,"KFC mình thấy có chương trình 99K rất tiện lợi. 2 ức gà 1 cánh gà 1 burger 1 gà chip, gọi thêm 1 bắp trộn 1 nước nữa là 2 người ăn no luôn.
Từ nhỏ giờ ăn nhiều chỗ rồi nhưng vẫn trung thành với KFC vì đồ ăn đảm bảo chất lượng, gà ăn không bị ngán, không quá nhiều dầu mỡ."
195,Gà Rán KFC - Vincom Maximark Cộng Hòa,Hiếu Ng,https://www.foody.vn/thanh-vien/punfinite,8.0,27/07/2016 ,"Ngon , Hợp với túi tiền ! Càng đông càng rẻ ;)","KFC maxi gần nhà mình chạy ra mua mang về. Gà chòe khoảng 15p là có. Mình mua hai loại gà new york mới và gà giòn cay. Gà new york lớp vỏ chua chua cay cay ăn rất ngon, ly nước bự chà bá mình quên không chụp. Combo gà ny là 86k. Bánh trứng ở đây ngon số một rồi, thơm mùi bơ mềm ngọt ngon."
196,Gà Rán KFC - Vincom Maximark Cộng Hòa,Đình Nguyên Phan,https://www.foody.vn/thanh-vien/hard_to_fallinlove,8.4,01/07/2016 ,Gà New York,"Ăn KFC từ hồi còn cấp 2 và luôn là đệ tử ruột của KFC dù đã thử qua Texas , Popeyes , Mac ..v.v nhưng không hiểu sao mình vẫn bị thích hương vị tẩm ướp đặc trưng của KFC :) Đặc biệt ghiền cái da gà giòn rụm ( mặc dù nghe đồn ăn nhiều mỡ máu :v ) .
Ăn nhiều nhưng review hơm bao nhiêu nên đây là lần đầu Review về KFC và cũng chọn nơi tuổi thơ mà ăn :v Nhớ lúc trước mình ăn ở khu khác , nhưng giờ quay lại thì KFC ở đây chuyển về góc bên cạnh nhà xe :)
Không gian : Nhỏ nhưng đặc trưng của các thương hiệu Fast Food - hiện đại , nhanh và đơn giản :) Rất ổn để nói chuyện phiếm nhỏ và thư giản .
Thức ăn : Rất được ! lâu lắm rồi mới ăn lại món khoái khẩu mà hương vị vẫn như cũ : rất đặc trưng và hấp dẫn , Egg tart thì danh bất hư truyền rồi , một phần 45k / 4 cái ăn mê man vị trứng đánh nhuyễn với bơ sữa ngọt và mềm mịn , Khoai ổn .
Phục vụ : Nhân viên cũng nhanh nhẩu , nhưng có một vài nhân viên mặt chưa tỏ ra thân thiện lắm - mặc dù lúc đó chưa đông khách ;) cải thiện sẽ tốt hơn .
Giá : Phải chăng , mình order phần set 3 người ăn với 6 miếng gà,  1 chicken nuggets , 3 ly nước vs khoai tây chiên ăn muốn ná thở :)) ĐƯỢC LẮM :v
Tóm lại , thỏa mãn như cầu về với tuổi thơ . Duyệt !"
197,Gà Rán KFC - Vincom Maximark Cộng Hòa,Le Diem,https://www.foody.vn/thanh-vien/lethingocdiem07,7.4,19/06/2016 ,Ok,Mới ra nên đi ăn liền cho nóng. Mua 2 phần combo 1 người (86k/1 phần). Hình mình chụp là chưa đem khoai ra nha. Phần sốt chỉ để 1 mặt thui. Ăn giống gà chiên bình thường thêm tương chua ngọt với bột mì gói chút. Chỉ có ly nước ngọt chà bá là ok nhất.
198,Gà Rán KFC - Vincom Maximark Cộng Hòa,Uyen Pham,https://www.foody.vn/thanh-vien/uyenpham7411,8.0,29/05/2016 ,KFC - Maximark Cộng Hòa,"Mình gọi đồ ăn về nhà, người ta nói là 35p mới có nhưng chỉ hơn 20p đã có rồi. Đồ ăn nóng, giòn, được tặng thêm 4 lon sting nữa. Như thường lệ, vẫn thích nhất egg tart ở KFC."
199,Gà Rán KFC - Vincom Maximark Cộng Hòa,MKay Khôi,https://www.foody.vn/thanh-vien/mkaykhoi,8.2,08/01/2016 ,KFC - Maximark Cộng Hòa,"Hôm nay vào đây tránh nắng, rất thích đây vì đây là quán kfc đẹp nhất mà mình từng đi trong tp. Gà thì mình không hảo vì nó rất ngấy nhưng mình thích không gian và thich cách phục vụ."
200,Gà Rán KFC - Vincom Maximark Cộng Hòa,MKay Khôi,https://www.foody.vn/thanh-vien/mkaykhoi,8.0,30/12/2015 ,Fastfood hơi ngán,"Hôm nay vào KFC làm việc. Trong Maximark có cả Jollibee và Lotte, nhưng mình rất thích KFC vì trang trí của quán rất ""sang"" không gian dễ chịu. Nhân viên hơi khó chịu một chút, nhưng vẫn dễ thương!"
201,Gà Rán KFC - Vincom Maximark Cộng Hòa,MKay Khôi,https://www.foody.vn/thanh-vien/mkaykhoi,6.4,18/12/2015 ,KFC - Maximark Cộng Hòa,"Mình không thích fastfood lắm. Nên lần nào đi ăn fastfood về là mình đều bị đầy bụng.

Kfc ở Việt Nam dỡ hơn ở Sing nhiều. Tuy cùng một chuỗi cửa hàng nhưng quá khác biệt. Hy vọng KFC Việt Nam sớm lấy công thức của Sing!"
202,Gà Rán KFC - Vincom Maximark Cộng Hòa,Minh Trang,https://www.foody.vn/thanh-vien/socolavani_lovely,6.6,11/11/2015 ,KFC - Maximark Cộng Hòa,"Lần nào đi mua đồ đều ghé đây ăn một bụng no nê rồi mới về :)) vì đồ ăn quá ngon và hấp dẫn ! Nhân viên đôi lúc vui vẻ đôi lúc có hơi chau mặt lại chắc do đông khách! Không gian nhìn hơi nhỏ, có 1 tầng thôi, nhưng có một khúc chỗ chồi thôi, không chọn đúng giờ vắng là gần như không có chỗ ngồi, vì không gian rất nhỏ. Kem đây khá ngon, nhưng lúc đầu còn nhiều và to, càng về sau thì càng ít và nhỏ đi :)) làm không đều tay, cây to cây nhỏ!"
203,Gà Rán KFC - Vincom Maximark Cộng Hòa,Andy Nguyen,https://www.foody.vn/thanh-vien/ondi_98,2.8,04/10/2015 ,KFC - Maximark Cộng Hòa,What can i say about kfc in Vietnam? Portions are small prices are the dame or more expensive then in the US. The taste is bland. If you have eaten kfc in other countries already don't even bother with the ones in Vietnam your not missing out on anything.
204,Gà Rán KFC - Vincom Maximark Cộng Hòa,Minh Trang,https://www.foody.vn/thanh-vien/socolavani_lovely,7.0,04/10/2015 ,"Bánh trưng ngon, không gian sang chảnh :)) menu đẹp","Chổ này thuận tiện, mua sắm xong đi quốc luôn :)) Đồ ăn gà đây là khỏi chê gòi :))) ngon hết sẫy nhưng phần gà ăn hơi ngán là thịt nạt không nên có hơi ngán chút :v nhưng bánh pizza thì ngon tuyệt, lớp bánh tuy không mõng nhưng ăn rất giòn, và thơm mùi bột bánh :* mình rất thích ăn ở đây! giá cả có hơi cao so với học sinh nhưng ăn rất đáng và ngon.. chỗ này tuy có hơi hẹp, nhưng đồ ăn ngon là được rồi :)) mình gọi mỗi món 2 phần để ăn cho đã!"
205,Gà Rán KFC - Vincom Maximark Cộng Hòa,Đôrêmông Nguyễn,https://www.foody.vn/thanh-vien/nhunguyen.doremon92,7.6,05/09/2015 ,KFC - Maxi Mart Cộng Hòa,"Lâu rồi mới ghé KFC mua bánh trứng, vô chỗ này lần đầu. Lúc đầu vô sang chảnh quá tưởng đi nhầm chỗ :)) Không gian khá đẹp & rộng rãi, vòng ra phía mặt siêu thị lá quầy thu ngân & order luôn. Bánh trứng 1 hộp 4 cái nay giá 45k, ngon lành cành đào :)) nóng & luôn mới. Order có 2 quầy thôi mà đông khách quá chờ lâu kinh khủng. Được cái bé phục vụ cũng dễ thương, lanh & nhẹ nhàng. Lần sau sẽ thử ngồi lại coi cảm giác ra sao :))"
206,Gà Rán KFC - Vincom Maximark Cộng Hòa,Mai Lannn,https://www.foody.vn/thanh-vien/mailannn,7.0,28/05/2015 ,KFC - Maxi Mart Cộng Hòa,"Chỗ để xe bên ngoài bên phần đường Nguyễn Thái Bình nên khi vào cần khoá cổ và ngồi gần cửa để tự trông xe. Lâu rồi không ăn kfc thấy có món gà lắc. Mình không thấy nhân viên hỏi nên nghĩ mặc định cho sốt luôn. Ai dè không có sốt. Chủ yếu muốn thử sốt BBQ vậy mà 40k phần vừa, có tí gà. Salad bên này ngon nhưng lại không có bắp.
Kem thì toàn đá luôn. Nhìn vào là thấy màu hơi trong do đá nhiều quá. Bánh trứng luôn là lựa chọn đương nhiên khi ghé KFC. Ngồi chờ 20p bánh ra lò nên lúc ăn nóng thôi rồi, bù lại cực ngon, nhân trứng trong mềm, tươi xốp. Chứ để nguội lại mất đi cái ngon này"
207,Gà Rán KFC - Vincom Maximark Cộng Hòa,Quin Baozi ♥,https://www.foody.vn/thanh-vien/nguyenquynh18395,6.2,16/12/2014 ,Ăn trưa :),"Lần đó mình ăn cơm gà quay tiêu đen và uống nước chanh dây (hình như loại nước này hết phục vụ rồi). Phần được nguyên cái đùi gà to, nóng hổi để trong giấy bạc. Tuy nhiên nêm nếm theo mình chưa ngon, lạt và ko thơm tiêu sọ. Còn nước thì thôi khỏi bàn :)) Dở còn hơn chanh dây bán ngoài đường :))))) Giá cả thì khá cao, với tiền đó đi ăn ở cơm gà Hải Nam thì có lẽ đáng hơn :)"
208,Gà Rán KFC - Vincom Maximark Cộng Hòa,Ha Ha,https://www.foody.vn/thanh-vien/lydinh1188,7.0,06/11/2014 ,Kfc - maxi,Đi siêu thị mua ít đồ sẵn tiện ghé đây ăn gà rán. Lâu rồi mình k đụng đến fast food nên thèm thèm. Mình thấy phục vụ hơi chậm á. Đợi lâu mới có . Được cái nhân viên vui vẻ.
209,Gà Rán KFC - Vincom Maximark Cộng Hòa,Tiên Nguyễn,https://www.foody.vn/thanh-vien/concua_167,6.0,31/10/2014 ,Món ăn ở đây thật tuyệt,Mình hay ghé kfc ở maxi . Phục vụ hơi chậm chút chắc vì đông khách . Bữa mua 4 bánh trứng đợi mòn mỏi nhưng nhân viên so ciu . Hay Cười cười nên chờ cũng đỡ còn mời mình ngồi .
210,Gà Rán KFC - Vincom Maximark Cộng Hòa,Thủy Trần,https://www.foody.vn/thanh-vien/tranthuysieuha,7.0,23/10/2014 ,KFC - Maximark cộng hòa,Quán này vân mở bình thường mỗi lần đi siêu thị ở đây mình hay ghé ăn món gà rán. Chỉ tiếc là không có nhà vệ sinh nên hơi bất tiện.
211,Gà Rán KFC - Vincom Maximark Cộng Hòa,ngoc nguyen,https://www.foody.vn/thanh-vien/ngocnguyenthihong0910,6.8,12/06/2014 ,Chất lượng món ăn ngày càng đi xuống.,"Phục vụ hơi chậm có lẽ vì ngay giờ an trưa nên chỗ nào cũng đông hết.
Không gian đẹp, nhưng ăn xong không có chỗ rủa tay, hơi thất vọng tí ...."
212,Gà Rán KFC - Vincom Maximark Cộng Hòa,Icream Summer,https://www.foody.vn/thanh-vien/0989870951,6.8,21/05/2014 ,Ngon và hấp dẫn,"Mình là khách ruột của kfc. Từ trước tới giờ mình chỉ ăn mỗi gà của kfc đặc biệt là gà giòn không xương. Miếng gà dài dài, giòn tan, thịt mềm, ngọt. Tuy nhiên dạo gần đây gà giòn của kfc không còn ngon như trước. Miếng gà như được làm từ rất lâu và nguội ngắt, không giòn chút nào còn có một loại nữa là gà truyền thống giòn cay tẩm ướp rất ngon."
213,Gà Rán KFC - Vincom Maximark Cộng Hòa,Jas Jen’s House Jason,https://www.foody.vn/thanh-vien/taysungmientay,5.6,21/03/2014 ,Combo 99k,"Ngày trước khá là thích KFC vì phong cách phục vụ, chất lượng và cả giá cả nữa, nhưng vài năm trở lại đây thì dường như KFC không còn giữ được như xưa nữa. Chất lượng thì có phần đi xuống và giá cả thì ngày càng đắt đỏ (Giống như leo thang vậy)
Dạo gần đây có khuyến mãi 3 miếng gà và 6 miếng gà khá là hấp dẫn nhưng đã tạm dừng, thay vào đó là phần ăn 99,000 đồng nhưng không thu hút và hấp dẫn như trước nữa."
214,Gà Rán KFC - Vincom Maximark Cộng Hòa,Phuoc Phan,https://www.foody.vn/thanh-vien/fifaphan,7.0,16/03/2014 ,design mới vị trí mới,"Trưa Sài Gòn nóng khủng khiếp nên vào đây tránh nắng. Đang có khuyến mãi combo 99k gồm 3 miếng gà, 2 ly nước và 1 gói gà viên hay sao quên tên rồi. 2 người ăn cũng vừa đủ."
215,Gà Rán KFC - Vincom Maximark Cộng Hòa,Ku Rốt,https://www.foody.vn/thanh-vien/kurot_412,8.2,22/12/2013 ,Món ăn ở đây thật tuyệt,"em ấy đã dời vô 1 ví trí khuất hơn tuy nhiên mình thích cái chỗ mới đây hơn khi design của nó khá ổn có ghế cao ngồi riêng 1 mình mình thử món mới cơm gà tiêu của nó có thể nói cơm gà tiêu khá ngon giá là 69k nha cơm dẻo mềm, gà tiêu ướp vừa ăn và cay cay của tiêu , ở đây nhân viên khá nhiệt tình và không có tình trạng hết cơm gà quay tiêu như bên cái chi nhánh gò vấp nha , khuyến mãi ở đây luôn được offer để khách được biết like mạnh điểm này"
216,Gà Rán KFC - Vincom Maximark Cộng Hòa,Thế Hiển Bùi,https://www.foody.vn/thanh-vien/sieu_quay661,7.2,29/11/2013 ,Khá ngon và ổn,"Quán cũng khá ok so với các cửa hàng KFC khác. Món ăn thì ok nhưng không gian không thoải mái cho lắm, lại khá xô bồ do nằm trong Maxi, cũng vì vậy mà chỗ giữ xe khá nắng, xe để ngoài trời và ko free. Món Hotwings mặc dù rất ngon nhưng lần nào kêu cũng phải đơi 15-20p. Còn lại các món khác thì đều ngon.Buồi trưa hay nắng, nóng do xung quanh đều là cửa kiếng."
217,Gà Rán KFC - Vincom Maximark Cộng Hòa,Ku Rốt,https://www.foody.vn/thanh-vien/kurot_412,8.0,14/11/2013 ,KFC ngon nhất xì gòn,"Nếu so với vài quán KFC mình từng măm qua thì chỗ đây khá ok, tuy nhiên h đây nó đã bị em pớ pài giành great place nên đã lui vẻ phía sau với 1 phong cách design mới tinh luôn, gà ở đây chiên ok không bị ngấm dầu nhiều, lớp bột giòn cay ăn mà nghe rộp rộp đã luôn bữa nay nó có chương trình 19k 1 burger với 1 pepsi á không biết h còn không tính ra phục vụ ok vui dễ chịu và nói chung là đạt chuẩn nhất của kfc :) theo mình thấy zị"
218,Gà Rán KFC - Vincom Maximark Cộng Hòa,mr Luân N,https://www.foody.vn/thanh-vien/luan.tr_ng,7.2,14/10/2013 ,I love gà rán,"Theo mình nghĩ, vì cũng ăn nhiều chổ KFC, thì có lẽ KFC chổ này là ngon nhất, mặc dù cùng là franchise như những cái khác, nhưng hương vị ở đây thấy có vẻ khác biệt so với mấy chổ khác.
Mình thì ko thích ăn KFC lắm, nhưng mà nếu có ăn, thì có lẽ mình sẽ chọn chổ này."
219,Gà Rán KFC - Nguyễn Sơn,foodee_1a0b1cf9,https://www.foody.vn/thanh-vien/foodee_1a0b1cf9,1.0,25d ,Thái độ nhân viên quá tệ,"Đến đây ăn rất nhiều lần nhưng thái độ của các bạn nhân viên ở đây rất tệ như kiểu bố thí,( trừ bạn quản lý). Chia tay với KFC từ đây"
220,Gà Rán KFC - Nguyễn Sơn,Quyên Hồng,https://www.foody.vn/thanh-vien/quyen.ulsa2,4.2,25d ,Thái độ nhân viên phục vụ quá kém,"Mình rất thích KFC, nhưng lần T3 ăn trực tiếp tại KFC***thì thấy thái độ nhân viên vẫn rất tệ. 2 lần đầu mình nghĩ do ngta bận hay mệt, nhưng đến lần T3 thì k chấp nhận dc thái độ, Nếu bạn không thấy hạnh phúc với việc phục vụ có thể làm CV khác, mình cũng đã từng làm nhân viên phục vụ bán thời gian nên thiết nghĩ thái độ với KH rất quan trọng"
221,Gà Rán KFC - Nguyễn Sơn,Anh Truong,https://www.foody.vn/thanh-vien/foodee_e1d4bvss,1.0,01/11/2020 ,Giao thiếu 2 miếng gà luôn,Mình đặt combo 3 miếng mà cửa hàng giao có 1 miếng dù trong bill vẫn in đúng
