,Địa điểm,Tên người dùng,Liên kết,Đánh giá chung,Ngày đánh giá,Tiêu đề,Nội dung
131,McDonald's Ben Thanh,kimthi,https://www.foody.vn/thanh-vien/nguyenthikimthi,6.8,28/09/2018 ,Tuyệt vời,"Dạo này ở mc có thêm món gà, mình lấy mã khuyến mãi bên grab nên được tặng hẳn 2 miếng gà. Gà to, ko bị khô nhưng nêm nếm mình thấy cũng bình thường."
132,McDonald's Ben Thanh,Nhàn Đàm,https://www.foody.vn/thanh-vien/nhan1993,9.0,29/08/2018 ,Yummy 🤩,Ngon
133,McDonald's Ben Thanh,Thuong Dinh Nguyen Tran,https://www.foody.vn/thanh-vien/thuongdinh_96,10,25/08/2018 ,View đẹp,Mc Donald đang có chương trình khuyến mãi combo Hamburger và 1 nước ngọt size nhỏ giá 19k. 1 phần 1 người ăn khá no. Áp dụng hết các cửa hàng vào mọi khung giờ.
134,McDonald's Ben Thanh,johnt,https://www.foody.vn/thanh-vien/johnt,10,21/07/2018 ,McDonald's - Trần Hưng Đạo,"Quán này quá ngon tuy hơi mắc
Phục vụ ở đây nhiệt tình thú vị, nói chuyện với khách dễ nghe.
Không gian quán rộng rãi đầy đủ tiện nghi, thoáng mát sạch sẽ an toàn cho người dùng...
Ngoài ra quán này bán thức ăn lẫn nước uống, các bác zô đây có thể gọi món ăn mà nói chung quán bán gì cũng ngon đặc biệt trà sữa có kem đậm đà ngon tuyệt, ngon đến tận cùng, khiến ta muốn ăn thêm nữa.
Cho nên các bác nào muốn biết hãy đến quán và thưởng thức đi nhé...."
135,McDonald's Ben Thanh,Rose Nguyen,https://www.foody.vn/thanh-vien/honunu16,9.8,14/07/2018 ,Bơ gơ và khoai tây chiên,"Vị ngon trên từng ngón tay 😜
Mình mua về, set gồm 2 miếng gà + 1 nước + 1 khoai tây chiên = 79k. Giá cả ổn he. Gà ngon, ít bột, không ngán như mí quán khác. Thích nhất là nước, được chọn 1/3 loại luôn.
Phục vụ chuyên nghiệp."
136,McDonald's Ben Thanh,Cuuviho Thảo Thảo,https://www.foody.vn/thanh-vien/cuuvihothotho,8.0,30/06/2018 ,Ngon,"Chỗ này có vị đắx địa. View đẹp ngoài trời. Cách bày trí theo kiểu Tây. Nhìn khá đẹp mắt
Mình ăn cá hamburger và khoai tây chiên
Lúc đó khuya r tầm 12g. Mà đg là lễ halloween nên đông cực. Đứng xếp hàng chờ mua mà mòn mỏi. Làm cũng hơi lâu. Đợi 20-25p mới có phần
Cá ăn ngon. Mềm tơi tan trog miệng luôn ý. Có điều bột hơi nhiều
Hamburger ăn tạm đc k có j đặx sắc
Khoai tây ngon. Giòn rụm nóng hôi hổi
Cực thích nc sốt chấm ở đây. Chua chua cay cay ngọt ngọt ăn ngon lắm
Có thể sẽ ghé lại"
137,McDonald's Ben Thanh,Tram Le,https://www.foody.vn/thanh-vien/tramlemy,7.0,04/05/2018 ,Nhắn bạn ở dưới,"Mc donald chuyên hamburger nên vào đây ko nên ăn gà :))) gà nugget thì ngon dễ ăn t hay ăn hahaha
Happy Meal hay tên gì đấy quên rồi hay có đồ chơi kèm theo nữa
Big Mac xịn nhất ngon nhất chất lượng nhất nè , khoai tây cũng giòn ngon , kem oreo là cái t mê nhất ở đây ☺️💕 không gian rộng đa số ng nước ngoài ko à. buổi trưa thì ko đông lắm nên tha hồ ngồi"
138,McDonald's Ben Thanh,TaTa Chen,https://www.foody.vn/thanh-vien/xiaoyu.loveathena,7.6,05/02/2018 ,Không giao hết món đồ,"Chi nhánh này khá nổi bật trong cả hệ thống. Ở khu vực bến thành, không bị ảnh hưởng nhiều của công trình metro, có bãi giữ xe riêng nữa nên khá tiện lợi cho khách ghé ăn hay ghé uống mc cafe.
Ghé ngang vào đây nghỉ trưa định gọi nước mà thấy set lunch giá cũng khá hợp lý nên gọi set burger có nước và khoai sẵn.
Phần ăn cũng đầy đủ nên với sức ăn của mình là đủ no.
+ Burger bò phô mai : có rau và cà chua đủ chất
+ Khoai tây chiên giòn dù bớt nóng
Ở mcdonald được cái có tới 4 5 loại đồ chấm nên ăn không ngán,thay vì chỉ có tương cà và tương ớt như nhiều thương hiệu khác.Thích nhất sốt mù tạc nè, không khó ăn lắm, khá kích thích vị giác, sốt tỏi gì đó cũng được lắm."
139,McDonald's Ben Thanh,vuvu,https://www.foody.vn/thanh-vien/gm2162,7.4,14/01/2018 ,McDonald's - Trần Hưng Đạo,"Lần nào ăn cũng ưng mặc dù béo
Cafe hơi đắng ahh"
140,McDonald's Ben Thanh,Diệu Tâm Trần,https://www.foody.vn/thanh-vien/heosieumau0309,5.0,14/01/2018 ,McDonald's - Trần Hưng Đạo,"Mình thấy bạn tên tiếng Hoa ở dưới comment ngu ghê
Bộ bạn ko biết cầm bill lại hỏi ngta hả
Mc phục vụ mình thấy rất OK,bạn có bill mà khi ngta giao thiếu thì bạn nói ngta sẽ giải quyết cho bạn
Bộ bạn bị câm hả hay sao ?"
141,McDonald's Ben Thanh,Mimi Baby,https://www.foody.vn/thanh-vien/janetlethang,1.0,09/01/2018 ,Thức ăn nhanh,"Hôm nay mình oder 1 set 6 chicken nugget là có nước và khoai tây và 1 bánh choc chip cookie, oder thêm 1 sốt chua ngọt. Ở trong tiệm đó không biết làm sao mà không có sốt chua ngọt, không có nước coca cola và không có bánh cookie luôn. Mình trả tiền nhưng thiếu đồ"
142,McDonald's Ben Thanh,Thiên Ân,https://www.foody.vn/thanh-vien/thinn8524,7.0,02/01/2018 ,thất vọng ghê,"Mình mua voucher trên Hotdeal thì được giảm 50% , nguyên đống này được tặng thêm ly sứ của coca cola có 89k à . Cái mình thích nhất ở đây là sốt , có khoảng 5 loại để mình lựa chọn . Thật ra đây cũng chỉ là tiệm thức ăn nhanh thôi không phải nhà hàng sang chảnh gì . Khoai tây chiên mình khá là thích , có rắc muối vào nhưng không quá mặn . Nóng giòn , lần nào mình ăn cũng vậy , không có bị nguội mềm èo . Gà nuggets ngon , viên vừa ăn không quá nhỏ , nhưng mình nghĩ mình vẫn thích gà popcorn của KFC hơn ấy . Mình không biết là do khẩu vị hay sao nhưng Hamburger ở đây không ngon , èo uột , lộn xộn , ăn thất vọng dễ sợ , bò cũng đâu có dày gì đâu mà mắc quá chừng . Nói chung là vô cho biết vs người ta thôi 😂😂😂 ."
143,McDonald's Ben Thanh,Bảo Vy,https://www.foody.vn/thanh-vien/nglbvy,6.6,28/12/2017 ,"1*, tệ","hôm nay bận quá nên phải đi vào quân ăn nhanh
ở mcdonald thì mắc có tiếng rồi nhưng vì không gian rộng và sạch sẽ nên mình đến ăn.
không phải lần đầu đến nhưng để chọn 1 món để ăn no thì khó. mình với bồ mình chọn 2 phần cơm ốp la thịt nướng với cơm gà chiên 1 khoai 1 nước.
cơm gà của mình thì cơm ngon k bị nhão, gà thì rất chán 4 miếng nhỏ xíu 45k/phần nha. còn khoai thì rất là ngon giòn.
Nói chung giá quá mắc nhưng không no, ngon thì cũng không gọi là ngon được. Nói chung mình chọn mcdonald vì ở đây sạch sẽ hơn những cửa hàng ăn nhanh khác"
144,McDonald's Ben Thanh,Ngân Thùy Hòa,https://www.foody.vn/thanh-vien/hoathuyngan261,6.4,18/12/2017 ,McDonald's - Trần Hưng Đạo,"Xem phim về trễ không có gì ăn nên mình ghé tiệm, chứ mình không thích mấy quán thức nhanh lắm. McDonald's thì nổi quá rồi, lúc nào cũng đông. Ít khi vô đây, mà mỗi lần vô mình thích order phần ăn Kids để được tặng đồ chơi, với phần nhỏ vậy vừa mình ăn, nhiều quá mình ăn đâu hết.
Bạn mình thì mê gà viên hay gà miếng của gì của quán nên order hẳn 2 phần.
Quán đông mà được cái phục vụ nhanh nên cũng okie, đang đói mà chờ lâu chắc xỉu quá à ;)"
145,McDonald's Ben Thanh,Linh Nguyễn,https://www.foody.vn/thanh-vien/itsliinh,5.6,24/11/2017 ,McDonald's - Trần Hưng Đạo,"ghé McDonald ăn cũng nhiều lần rồi nhưng dạo gần đây thì không hay ghé lắm, hôm nay có dịp ghé ăn sáng thì nhận đc quả bánh như này 😂 đùa chứ nói thật bản thân các bạn nhân viên nhìn cái bánh như thế này chắc cũng chả muốn ăn chứ đừng nói là khách các bạn ơi... về hình thức thì cũng ko đẹp mắt rồi còn khẩu vị thì tuỳ mỗi người, nhưng cá nhân mình thấy bánh khá bé và ỉu. có một điều nữa mình k hiểu đó là tại sao McDonald luôn luôn để nhân bánh lệch vậy?? :))) chắc là để kiểm tra xem đã có nhân bên trong chưa hả?? :)) về thái độ nhân viên thì không mấy thân thiện lắm, lúc mình mới đến điều hoà có vẻ mới bật nên hơi hầm, không gian khá rộng rãi và hình như vừa mới sửa lại thì phải, trông hơi khác hồi lâu lâu trước đây mình đến :))"
146,McDonald's Ben Thanh,Đạt Nguyễn,https://www.foody.vn/thanh-vien/nguynt5492,1.2,18/11/2017 ,Ngon.,"10 lần như 1, mua mang về hay order deli cũng thế. Không bao giơ cho thêm được bịch tương ớt tương cà. Ăn thiếu đồ chấm cực khó chịu.
Dù có xin nhân viên cũng dạ dạ vâng vâng rồi k cho."
147,McDonald's Ben Thanh,@itzmyfood Instagram,https://www.foody.vn/thanh-vien/itzmyfood,6.0,26/09/2017 ,McDonald's - Trần Hưng Đạo,"@itzmyfood
🔰 McDonald's không ok như mình nghĩ, vị cũng giống mấy hãng khác, theo khẩu vị của cá nhân thấy thậm chí là không ngon bằng, giá cũng không hề rẻ. Hamburger nhìn tèo tèo kiểu gì ấy, ăn cũng tạm được thôi :(((
Ngồi từ trên lầu nhìn xuống khu ngoài trời có treo đèn lên nhìn khá đẹp, ngắm đường phố về đêm cũng thú vị. Đây là điểm cộng"
148,McDonald's Ben Thanh,Bao Bao,https://www.foody.vn/thanh-vien/daibanhbao,7.2,04/09/2017 ,Burger ngon,"Dịp lễ mình và bạn ghé qua McDonald ăn thử.

1. Địa điểm: to, rộng, cực thoáng, có cả khu ngoài trời mát lộng. Đặc biệt là mở 24/7 và giữ xe miễn phí. Ngoài ra dạo này có máy tự order nên order rất nhanh.

2. Nhân viên lịch sự, order nhanh, phục vụ cũng nhanh.

3. Thức ăn: mình gọi 1 cái Big Mac ăn thử. Cảm giác đầu tiên là quá bự không biết ăn như thế nào. Cắn rồi thì mình thấy quá chua, chua cực kỳ, át cả vị thịt bò. Đồ chua cho quá nhiều, chưa kể dưa leo và cả đống sốt. Cảm giác khá phí tiền. Khoai ăn rất ngon, giòn, mặn mặn vừa miệng, chấm với tương chua ngọt thì hết sảy."
149,McDonald's Ben Thanh,Minnie Pham,https://www.foody.vn/thanh-vien/minnieprt,7.8,24/06/2017 ,McDonald's - Trần Hưng Đạo,"Đi ngang qua đây thấy McDonald’s mà chưa có dịp đi nay bạn rủ, rủ nó đi chi nhánh này luôn. Có chỗ giữ xe trước quán miễn phí nha. Chỗ này cũng khá là rộng có chỗ chơi cho con nít nhưng vẫn thích view bên bưu điện hơn. Mình gọi burger gà ( đúng là lâu lâu sớn xác gọi cái bự ăn không hết, burger ở McDonald’s là thấy ngon nhất á, gà giòn rụm à, với lại một phần tương cũng ngon nên duyệt hết). Về phần nước mình gọi choco frap (xay hơi ngọt, uống thì vị ok rồi đó nhưng ngọt quá mình uống ko nổi, lớp whipping cream ở trên ko có vị gì nên ko làm cho đồ uống thêm hương vị), bạn mình gọi mocha nóng (mocha ở đây làm thấy ngon nè, vị cà phê đậm đà, cf Mỹ, thơm dễ sợ luôn ). Nhân viên nhiệt tình và thân thiện dễ sợ."
150,McDonald's Ben Thanh,ngocmai,https://www.foody.vn/thanh-vien/vudieukhoegiay1316,7.6,09/06/2017 ,McDonald's - Trần Hưng Đạo,"Đồ ăn ở McDonald's khá hợp khẩu vị của mình, giá cả thì hơi mắc. Cửa hàng này nằm ở vị trí trung tâm nên view khá đẹp. Vừa ăn vừa nhìn thành phố tấp nập bên dưới khá là thú vị. Nhân viên ở đây nghiêm túc quá ấy, không thấy sự gần gũi, thân thiện."
151,McDonald's Ben Thanh,Thảo Su,https://www.foody.vn/thanh-vien/thatbao888,8.2,24/05/2017 ,McDonald's - Trần Hưng Đạo,"Mình đi vào tầm 21h nhưng quán còn khá đông.
Mình đi nhóm 3 người,order đồ ăn ở dưới và mang lên lầu.
Nhân viên rất thân thiện dù tụi mình phân vân mãi k biết chọn món gì thì bạn ấy vẫn kiên nhẫn giới thiệu.
Không gian đẹp, rộng,thiết kế cho gia đình hoặc nhóm lớn là chủ yếu.
Cảm giác rất sạch, cả thùng rác cũng được thiết kế độc đáo chứ k phải chỉ là một cái thùng nhựa có bao nilon ở trong.
Bánh ngon hơn hẳn Mc.Donald ở Gò Vấp, mềm, sốt ngon mà thịt cũng nhiều. Cảm giác ăn không hết.
Nhưng khoai chiên thì hơi yểu, nước cũng khá ngon."
152,McDonald's Ben Thanh,Shinji Tran,https://www.foody.vn/thanh-vien/anhselanguoicoloi2003,8.0,19/04/2017 ,McDonald's - Trần Hưng Đạo,"Đây là lần thừ 2 mình đi ăn McDonald's...mấy đứa cháu nó mê quá cứ kêu bác dẫn đi ăn ở đây thế là kéo nhau ra trung tâm quận 1 ăn xong rồi đi dạo phố...Lần này đi kêu 2 phần 4 miếng gà MCNuggets kèm 2 phần khoai nhỏ và 2 ly fanta...1 phần 6 miếng gà MCNuggets kèm 1 phần khoai lớn và 1 ly pepsi...1 phần ăn Set Double Cheeseburger gồm Burger 2 lớp bò và phô-mai với khoai vừa và nước ngọt vừa...1 Phần ăn Set McRoyal Deluxe gồm Burger Bò miếng lớn phô-mai đặc biệt với khoai vừa và nước ngọt vừa.
# Ngay trung tâm nên không gian khá rộng có 2 lầu nếu ăn lầu trên sẽ có thang máy đưa đồ ăn lên tận nơi...
# Nhân viên rất thân thiện,tận tình hướng dẫn cho thực khách...
# Đồ ăn lên rất nhanh dù lúc đó rất đông khách...
Rất thích ăn McDonald's dù mới ăn được 2 lần sẽ ủng hộ McDonald's thật nhiều..."
153,McDonald's Ben Thanh,Oanh Ng,https://www.foody.vn/thanh-vien/oanhnguyen093,8.0,31/03/2017 ,McDonald's - Trần Hưng Đạo,"Là một trong những quán mình ưng nhất :)) Đồ ăn thức uống ngon lắm nha , mệnh danh là hambuger ngon nhất Việt Nam luôn á . 1 cái hambuger to , thịt dày , ăn với sốt xịt vào rất sướng , ăn 1 cái no ngang tới chiều luôn . Ngoài ra còn các món ăn khác nữa như kem , bánh ngọt , cà phê , mà đặc biệt là cà phê ở đây uống đúng chuẩn cà phê luôn , không bị pha tạp chất . Nhân viên ở đây nhiệt tình và thân thiện , biết tiếng anh nữa . Không gian rộng rãi thoáng mát , ngồi cả ngày cũng hông ai đuổi , nhà hàng có giao hàng nữa nghen :))))"
154,McDonald's Ben Thanh,Huyền Autumn,https://www.foody.vn/thanh-vien/nanocen,8.6,28/03/2017 ,McDonald's - Trần Hưng Đạo,"Ghé đây cũng 2 lần nhưng cũng lâu lắm rồi, quán khá đông người nước ngoài, xếp hàng khá trật tự, không phải chờ đợi món quá lâu, đồ ăn mình thấy ngon, giá vừa phải, view khá đẹp có không gian ngoài trời nữa. Nhân viên và bảo vệ đều lịch sự"
155,McDonald's Ben Thanh,Khanh Khanh,https://www.foody.vn/thanh-vien/Tuhuynh96,7.0,13/03/2017 ,Rất ngoonnn,"Bạn mình mua cho cả nhóm burger cheese mỗi cái 29k ăn lót dạ. Burger ngon, bên trong có lớp phô mai, lớp bò nóng hổi và ít dưa leo muối chua.

4 cái hết gần 80k, nhưng nói chung ăn vẫn chưa thấm lấm vì hơi nhỏ, bằng giá tiền (theo mình nghĩ) thì ăn bánh mì Sài Gòn 15k đáng tiền hơn, nhiều hơn, ngon hơn và nhiều option hơn nhỉ. Đây là ý kiến của mình thôi nha, còn ai fan burger có thể thấy khác.

Nhân viên làm siêu nhanh, chưa đầy 5 phút là đã xong rồi."
156,McDonald's Ben Thanh,Phương Phạm,https://www.foody.vn/thanh-vien/phuong.pham7942,7.8,25/01/2017 ,McDonald's - Trần Hưng Đạo,"Chi nhánh Mc Donald's này nằm gần chợ Bến Thành nên khách nước ngoài khá nhiều , vậy nên phục vụ cũng khá chuyên nghiệp. Mua một phần ăn của quán tuy giá hơi cao xíu nhưng phục vụ nhanh gọn , không gian đẹp, thoáng mát, . Toilet sạch sẽ , ngồi trong quán thì máy lạnh ổn . Quán hay ra nhiều đồ chơi bán kèm Happy Meal với có vụ bù xíu tiền được up size ly nước hoặc khoai rất thích . Kem của quán cũng ngon , nhiều vị . Ngoài ra còn có quầy cafe riêng, đủ lọai nc, giá hơi cao, nhưng cũng nên thử ^^"
157,McDonald's Ben Thanh,minhtrang2478,https://www.foody.vn/thanh-vien/minhtrang2478,9.0,19/01/2017 ,McDonald's - Trần Hưng Đạo,"Khuôn viên rộng, có khu vực ngoài trời, vị trí đắc địa, ngắm công viên. Nhân viên phục vụ chuyên nghiệp. Cafe và các loại nước pha chế không hợp khẩu vị. Mình thích phần ăn trẻ con, có bộ đồ chơi đẹp gồm các nhân vật hoạt hình mà trẻ con rất thích, nhựa đẹp, nhìn chắc chắn, theo mình phần ăn với đồ chơi giá ở đây là rẻ. Chỗ ngồi rất thích."
158,McDonald's Ben Thanh,Tuyết Nhi,https://www.foody.vn/thanh-vien/SayNhi,8.6,11/01/2017 ,McDonald's - Trần Hưng Đạo,"Trưa chiều đang đói nên thay vì tung tăng thì tấp vào tìm đồ ăn ngay! Là thương hiệu nổi tiếng nên cũng rất tò mò...quả Bánh Ham cực kì to, miếng thịt dầy, sốt lại ngon, ko ngán lắm nếu ăn 2 người, nhân viên dễ thương lắm, có lẽ đây là thương hiệu fastfood ngon nhất mìn từng ăn! Ở đn chưa có nên là chắc sẽ bay vào Hcm để ăn khi thèm :((("
159,McDonald's Ben Thanh,Dân Bích Chương,https://www.foody.vn/thanh-vien/kelsi.bichtran,8.2,09/01/2017 ,McDonald's - Trần Hưng Đạo,"Chi nhánh Mc Donald's này nằm gần chợ Bến Thành lại cũng gần khu Tây Balo Bùi Viện nên khách nước ngoài khá nhiều , chắc vậy nên phục vụ cũng khá chuyên nghiệp hay sao í . Mua 1 phần ăn của quán tuy giá hơi cao xíu nhưng phục vụ nhanh gọn , không gian ok ( tối ra ngoài trời có đèn treo lung linh cũng lãng mạn lắm , lại mát mẻ do gần công viên 23/9 kế bên ) . Toilet sạch sẽ , ngồi trong quán thì máy lạnh ổn . Quán hay ra nhiều đồ chơi bán kèm Happy Meal với có vụ bù xíu tiền được up size ly nước hoặc khoai rất thích . Kem của quán cũng ngon , nhiều vị ."
160,McDonald's Ben Thanh,Mênh Tiết,https://www.foody.vn/thanh-vien/p3bonluzsoshi,6.8,06/01/2017 ,McDonald's - Trần Hưng Đạo,"- Mình đi buổi sáng nên không có burger, chỉ có muffin nên mình ăn đở và cũng là lần đầu ăn muffin. Cảm nhận riêng của mình thì bánh dai quá =="" ăn như nhai gì vậy không diễn tả được, có thể do loại bánh nó phải như vậy mới ngon hoặc do khẩu vị từng người (vì theo bạn mình thì nó thấy muffin ngon hơn burger)
- Kêu phần combo là có 1 phần muffin, 1 phần gà-cá-khoai gì mình cũng không biết ăn khá ngon và 1 ly cà phê (có thể đổi thành các mcafe khác hoặc thêm bù thêm để chọn các loại nước khác) là khoảng hơn 100k
- Nước mình kêu 1 caramel với 1 chocolate xay, lớp kem bên trên như kiểu kem bánh kem vậy, nhưng ít ngọt hơn rất nhiều, ai quen ăn ngọt có thể thấy là nhạt toẹt không có vị, mà mình thích cái ngọt lợ lợ đó, làm không ngán. Còn phần nước bên dưới thì cũng bình thường, nó cũng lợ lợ như kem :v không đậm vị, kiểu đủ biết là chocolate với caramel thôi chứ cũng nhạt nhạt, nổi lên được vị sữa như mùi sữa bột. Và đá xay còn đá, không phải lợn cợn đâu mà là to như viên sỏi luôn ah =]]]] và cả 2 ly đều như gặp tình trạng như vậy, mong sau này nhân viên xay nước kĩ hơn."
161,McDonald's Ben Thanh,Athena Le,https://www.foody.vn/thanh-vien/athenale,4.4,04/01/2017 ,McDonald's - Trần Hưng Đạo,"Mình từng ăn bánh hamburger và gà rồi, rất ngon nhưng hôm nay mình ghé vào quán tầm 8g, không quá trễ nhưng mình thấy không gian bàn ghế bên ngoài khá nhếch nhát, đỉnh điểm là mình mua 1 ly trà gạo với giá 45k, mình nói thật, uống như trà đá vậy. Mình từng uống trà gạo của Nhật và Hàn Quốc rồi, rất ngon nên mình nghĩ trà gạo ở đây cũng ngon như thế. Nếu bán món này ở 1 quốc gia không có trà đá thì không sao nhưng ở Việt Nam, trà đá uống hơi thường xuyên, mà có ai muốn mua trà đá 45k không?, chứ mình là chỉ ngu lần này thôi! Mong McDonald's xem lại giá cả và thức uống này."
162,McDonald's Ben Thanh,Nhật Nam,https://www.foody.vn/thanh-vien/nam.tn.9999,8.0,03/01/2017 ,McDonald's.,"Đi Sài Gòn thì nên ghé qua McDonald's khi mà các thành phố khác chưa có thì Mc đã hoành hành ở đây rồi. McDonald's Trần Hưng Đạo Q.1 nằm ở vị trí rất đẹp, to, vô cùng bắt mắt và gây chú ý, có cả khu vực ngồi ngoài trời và khu vực vên trong, không gian rộng rãi, thoải mái. Buổi trưa có rất nhiều khách đến ăn, khách tây cũng có rất nhiều. Đồ ăn ngon, đặc biệt burger ở đây làm mình bất ngờ, burger bò phô mai ngon hơn so với bên Burger King. Suất khoai lớn quá nhiều luôn, tuy nhiên lại hơi mặn. Nhân viên nice."
163,McDonald's Ben Thanh,Vicky Lee,https://www.foody.vn/thanh-vien/Ken_sunlight,9.8,01/01/2017 ,Nhà hàng đẹp!,"Mỗi lần đi SG thì ko thể ko ghé đến đây . 😍
Quay lại đây vào đêm giao thừa Tết Tây , cũng là lần đầu tiên ăn lúc 1:00am , khách vẫn đông và fai gọi là nườm nượp . Hàng xếp dài loằng ngoằng luôn !

Chất lượng MCD thì ko fai bàn rồi . NGONNNN .

Chẳng những đến là fai ghé, mà lần nào về cũng mua xách về DN cho các chú nheo nhóc ở nhà 😍"
164,McDonald's Ben Thanh,Ngọc Châu Trương,https://www.foody.vn/thanh-vien/alone_forever_nda,6.8,31/12/2016 ,McDonald's - Trần Hưng Đạo,"*Vị tri* nằm ngay công viên khúc gần bùng binh chợ Bến Thành luôn, khá dễ kiếm
*Nhân viên* nhanh nhẹn, phục vụ nhiệt tình nè
*Không gian* có 2 tầng, khá rộng rãi, khu ngồi ngoài trước view ngắm khá đẹp.
👉 Đợt rồi xài cái voucher của Hotdeal phần ăn được tặng cái ly thủy tinh Coca Cola, mua về cho con em ăn thử. Gồm 1 cheeseburger, 6 miếng gà Nuggets, 2 ly nước ngọt size vừa, 2 phần khoai tây chiên size vừa. Gà và burger nó đều khen ngon cả. Khoai tây chiên mình thấy có vẻ ít hơn lần trước mình ăn bên chi nhánh Điện Biên Phủ.
❌ Điểm trừ là chỉ cho tương cà, chả thấy tương ớt, hoặc ít ra cũng hỏi khách là dùng tương gì chứ, với lại chỉ cho 2 gói tương ăn sao đủ trời!"
165,McDonald's Ben Thanh,Trung Vương,https://www.foody.vn/thanh-vien/trungpro3946344,8.0,15/12/2016 ,McDonald's - Trần Hưng Đạo,"- Vị trí: Quá đẹp ngay trung tâm quận 1.
- Giá cả: Mình ăn 1 combo khoai nước ham burger cá tầm 65.000 mà chất lượng, giá ok.
- Chất lượng: Burger cá ngon, cá mới làm nóng giòn. Khoai ở đây cho là đầy một hộp giấy nha, không phải xúc qua loa như KFC hay Lotte, mấy chỗ đó khoai cực ít. Tuơng ớt ở đây còn có 2 loại, không cay lắm nhưng hơi mặn.
- Phục vụ: Nổi trội nhất trong các tiệm fastfood mình ăn, nói chuyện lịch sự.
- Không gian: Ok nhưng khi đông người thì hơi nóng."
166,McDonald's Ben Thanh,Hùng,https://www.foody.vn/thanh-vien/Hung9399,7.4,19/11/2016 ,McDonald's,"Phục vụ ok, không gian đẹp. Mình thích ăn fast food, nhưng theo khẩu vị mình thì thực sự thấy burger này bình thường không có gì đặc biệt hơn so với các thương hiệu khác mặc dù ăn cũng chỉ 4 hay 5 lần, chỉ thấy hơn lotteria, còn lại cafe hay tiramisu... đều ngon."
167,McDonald's Ben Thanh,Ocean,https://www.foody.vn/thanh-vien/linhocean,7.4,06/11/2016 ,McDonald's - Trần Hưng Đạo,"* Về vị trí: quá dễ thấy. ngay góc đường Trần Hưng Đạo, cạnh công viên. 1 bên là view công viên, khá đẹp 👍
* Về chất lượng: chắc khỏi phải bàn nhiều :D Gà ở McDonald's rất ngon, hơn hẳn các thương hiệu gà khác. Hôm rồi mình vào cùng bạn, 2 người kêu phần
Chicken Mcwings 10 miếng, khoai tây lắc phô mai. Ăn như vậy thấy vừa đủ.
Gà 10 miếng nhỏ vừa ăn, thơm, khá dai thịt, ko dính nhiều dầu mỡ nhưng cũng ko bị khô. Khoai tây cũng giòn, ngon nữa.
Đồ uống mình kêu latte 1/2 đường để cho rõ vị đắng của cf ở đây. thấy cũng tạm ổn. Bạn mình ko thích đắng nên chê tơi bời hoa lá luôn :)))
* Giá cả: chất lượng thường tỉ lệ thuận với giá cả :D
* Không gian khá rộng. Cách bài trí giống với nhiều quán fastfood khác
* Phục vụ: khá nhanh nhưng nhân viên ko mấy nhiệt tình."
168,McDonald's Ben Thanh,Bich Tran,https://www.foody.vn/thanh-vien/ngocbichtran11,7.2,04/11/2016 ,McDonald's - không đáng tiền,Mình thích nhất đến McDonald's. Vì chỉ có McDonald's mới mở khuya thật là khuya. Sau mỗi xuất xem phim khuya là mình hoặc cùng với đám bạn đều ghé McDonald's để ăn khuya. Thức ăn ở McDonald's rất ngon dẫu biết là thức ăn nhanh không hế tốt cho sức khỏe mà thôi kệ ăn thì cứ ăn thôi nà. Thức ăn ở đây lúc nào cũng nóng và thơm. Riêng khoảng nhân viên thì chắc do bán khuya nên có vẻ hơi mệt mệt. :)
169,McDonald's Ben Thanh,Vân Anhh,https://www.foody.vn/thanh-vien/vnanhh,7.4,18/10/2016 ,Hamburger bò,"Tối ăn khuya ở chỗ này quá chuẩn, mở cửa 24/24 phù hợp với mấy đứa hay đi chơi đêm như mình :)) buổi tối mát mẻ nên ra ngoài ngồi thic hơn trong quán, góc này cũng nhiều cây xanh ít xe nên cũng bớt ồn ào. Mình khá là thích gà rán ở đây, bé hơn nhiều brand khác nhưng tẩm ướp khá là ngon với không bị ngán nhiều nên ăn được nhiều loại, thấy gà không xương không ngon bằng loại có xương, hamburger thì cũng bình thường không có gì đặc biệt. Món bánh táo tráng miệng rất ngon, giòn nóng mùi quế thơm lừng, phục vụ cũng lịch sự nhưng không niềm nở như mới hồi đầu"
170,McDonald's Ben Thanh,Melanie Tran,https://www.foody.vn/thanh-vien/tuyetngan01123,8.0,14/10/2016 ,McDonald's - Trần Hưng Đạo,"Vì vị trí ngay trung tâm thành phố nên phần đông khách ở đây là người nước ngoài và vị trí cũng cực dễ tìm. Vì mình có thói quen sưu tập mấy đồ chơi nhỏ nhỏ nên đa phần toàn gọi Happy Meal ( Kid Set ) 60k gồm 1 burger ( hoặc hot cake ) 1 khoai tây chiên và đồ uống tự chọn. Theo mình thì mình ăn vậy là no rồi. Burger vừa ăn hot cake thì có sốt mật ong cũng ngon lắm. Ngoài ra mình cũng hay gọi thêm coffee ở MC Cafe là Cappuccino và Americano. Pha ly nhỏ chứ không to giá từ 30k trở lên uống cũng bình thường không ngon lắm. Nhân viên nhiệt tình nhanh nhẹn,không gian sạch và theo mình là đỡ ồn hơn ở những chi nhánh khác."
